,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
14,prerank,MSigDB_Hallmark_2020__Inflammatory Response,0.7001926367698756,1.9213020606264826,0.0,0.00034501139085226943,0.007,65/174,13.93%,NMI;EIF2AK2;LY6E;RTP4;NAMPT;BST2;IRF7;IL15RA;CXCL10;IRF1;CXCL9;CCL5;IL10RA;CCRL2;IL15;CXCL11;IL1A;PIK3R5;TLR1;SLC28A2;FFAR2;PTAFR;CCL2;SELL;GCH1;MSR1;C3AR1;IL1B;ICOSLG;TLR3;MEFV;IL6;TLR2;IL2RB;NLRP3;CCL7;TNFSF10;ATP2C1;SELENOS;CD70;CSF3R;LYN;CD55;IL4R;RIPK2;P2RY2;CD40;ITGB3;TNFAIP6;RGS1;SEMA4D;TNFRSF9;KCNJ2;CD48;RHOG;NOD2;TNFRSF1B;ABCA1;RELA;PTGIR;STAB1;PSEN1;TNFSF9;MXD1;SRI
15,prerank,KEGG_2021_Human__Epstein-Barr virus infection,0.7000455855677911,1.9189052213461306,0.0,0.0004140136690227233,0.009,33/157,6.38%,IRF9;EIF2AK2;STAT1;DDX58;B2M;BAK1;OAS2;IRF7;TAP1;CXCL10;TAP2;ISG15;SAP30;FAS;STAT2;MYD88;BTK;IKBKE;BID;SYK;TNFAIP3;BLNK;TBK1;OAS3;RUNX3;PIK3CB;CASP3;PSMD14;APAF1;IL6;TLR2;NFKB2;CCND3
16,prerank,KEGG_2021_Human__Antigen processing and presentation,0.8354888129328848,1.9182918779148943,0.0,0.0004312642385653368,0.01,10/32,6.67%,B2M;PSME1;TAP1;TAP2;IFNG;PSME2;IFI30;CTSB;CTSS;CIITA
18,prerank,KEGG_2021_Human__Ribosome,0.7065786551798119,1.8990509842494947,0.0,0.0006900227817045389,0.017,82/120,24.12%,MRPS18C;RPL35;UBA52;RPLP2;FAU;RPL22;RPS24;MRPL3;RPL39;MRPS9;RPS28;MRPS14;MRPL36;MRPL34;RPS29;MRPL35;RPS27L;RPL18A;MRPL21;RPS27A;RPS23;MRPS11;RPL3L;RPL30;MRPL16;RPS14;RPS16;RPL22L1;MRPS15;MRPL20;RPS20;MRPL9;RPS18;RPL36;MRPL19;RPS9;RPL37A;RPL24;MRPL13;MRPL18;MRPL11;MRPL27;RPS6;RPLP1;RPL32;MRPL33;MRPL30;RPS26;MRPL2;RPS5;RPS25;RPL27A;RPS15;RPL27;RPL37;MRPL17;RPL21;RPL12;RPL7A;RPL34;RPS3;RPL14;RPL35A;RPL8;MRPS12;RPS19;RPL38;MRPS10;MRPL14;RPL31;RPL23;MRPL22;MRPL23;RPSA;RPS8;RPL18;MRPL12;MRPL32;RPL26;MRPS17;MRPL28;RPL36AL
19,prerank,KEGG_2021_Human__Parkinson disease,0.679190579207998,1.885538593794145,0.0,0.0009583649745896373,0.025,74/191,14.39%,UBE2L6;NDUFA1;NDUFB4;NDUFB3;GNAL;NDUFB2;NDUFA13;NDUFA2;ATP5F1E;NDUFB1;UBA52;NDUFS6;ND5;PSMA4;DAXX;UBA7;NDUFB7;NDUFA7;NDUFA12;NDUFV3;PSMA3;CALM3;NDUFS4;NDUFS5;ATF6;SDHB;NDUFA6;PSMA7;NDUFA11;PSMA5;TXN2;ND1;ATP5PD;CASP3;PSMD14;NDUFA4;APAF1;TUBA8;RPS27A;PSMD9;ND4L;PSMB1;ND6;NDUFB9;PSMB7;NDUFB10;TUBB3;UBE2L3;ATP8;CALML4;MFN1;CALM2;PSMB2;PSMA2;ATP5MC3;NDUFA9;NDUFB6;NDUFB11;PSMD13;PSMC5;TUBB1;PSMB4;PSMD4;TXN;NDUFS3;ITPR1;SEM1;NDUFA8;PSMD6;UBC;PARK7;NDUFC2-KCTD14;NDUFB8;CYTB
22,prerank,KEGG_2021_Human__Proteasome,0.7919017203043512,1.8788832205217345,0.002574002574002574,0.0010531926668121909,0.028,23/43,13.76%,PSME1;PSMB8;PSMB10;PSMB9;PSMF1;PSMA4;IFNG;PSMA3;PSME2;PSMA7;PSMA5;PSMD14;PSMD9;PSMB1;PSMB7;PSMB2;PSMA2;PSMD13;PSMC5;PSMB4;PSMD4;SEM1;PSMD6
23,prerank,KEGG_2021_Human__Pertussis,0.7473893029761675,1.8736543011196074,0.0,0.001138537589812489,0.031,23/61,9.91%,C2;C1QB;C4A;IRF1;C1QA;C1QC;CASP7;MYD88;IL1A;CALM3;SERPING1;IL1B;NOD1;CASP3;LY96;IL6;NLRP3;TICAM2;IRF8;CALML4;CFL1;CALM2;C3
24,prerank,KEGG_2021_Human__Hepatitis C,0.6954537823514558,1.870844093486311,0.0,0.001150037969507565,0.032,24/119,5.49%,IRF9;EIF2AK2;STAT1;DDX58;MX1;BAK1;OAS2;IRF7;CXCL10;FAS;RNASEL;STAT2;IFNG;RSAD2;IKBKE;BID;FASLG;TBK1;OAS3;CFLAR;PIK3CB;TLR3;CASP3;APAF1
25,prerank,KEGG_2021_Human__Systemic lupus erythematosus,0.8366611507878899,1.8592034951405443,0.0,0.0013800455634090777,0.039,16/29,10.61%,FCGR3B;C2;C1QB;C4A;C1QA;C1QC;TRIM21;CD86;IFNG;C6;SNRPD1;SNRPD3;CD80;CD40;C3;FCGR1A
26,prerank,KEGG_2021_Human__Toll-like receptor signaling pathway,0.7162888968844188,1.8417480933366346,0.0,0.0018600614115513658,0.056,30/78,12.68%,STAT1;IRF7;CXCL10;CXCL9;CCL5;MYD88;CTSK;CD86;CXCL11;IKBKE;TLR1;CCL3L3;TLR6;TBK1;TLR7;IL1B;PIK3CB;TLR3;LY96;IL6;TLR2;TICAM2;TLR8;CD80;CD40;RAC1;MAP3K8;RIPK1;FADD;TICAM1
27,prerank,KEGG_2021_Human__DNA replication,0.7969786957121692,1.8365096991331187,0.0,0.002156321192826684,0.066,24/34,13.98%,RFC3;PCNA;RNASEH2C;RFC1;PRIM1;POLD3;SSBP1;POLD4;POLE4;RNASEH2B;RFC2;POLA1;RPA3;MCM5;RFC5;POLE2;MCM7;LIG1;RNASEH2A;POLA2;POLD1;POLE3;MCM4;RFC4
28,prerank,KEGG_2021_Human__Prion disease,0.6530669066689176,1.817973115408083,0.0,0.0030637011507681526,0.095,73/201,14.39%,NDUFA1;C1QB;NDUFB4;NDUFB3;NDUFB2;NDUFA13;C1QA;NDUFA2;C1QC;CCL5;ATP5F1E;NDUFB1;NDUFS6;ND5;PSMA4;NDUFB7;IL1A;NDUFA7;NDUFA12;NDUFV3;PSMA3;NDUFS4;NDUFS5;SDHB;NCF2;NDUFA6;PSMA7;IL1B;NDUFA11;PSMA5;C6;ND1;PIK3CB;ATP5PD;CASP3;PSMD14;NDUFA4;APAF1;IL6;TUBA8;PSMD9;ND4L;PSMB1;ND6;NDUFB9;CSNK2A1;PSMB7;NDUFB10;TUBB3;NCF4;ATP8;PSMB2;PSMA2;GRIN2C;RAC1;ATP5MC3;NDUFA9;NDUFB6;NDUFB11;PSMD13;PSMC5;TUBB1;PSMB4;PSMD4;NDUFS3;ITPR1;SEM1;NDUFA8;CSNK2B;PSMD6;NDUFC2-KCTD14;NDUFB8;CYTB
29,prerank,KEGG_2021_Human__Staphylococcus aureus infection,0.7973317840001937,1.8134818272924755,0.001392757660167131,0.0031581811931861584,0.1,12/31,6.07%,FCGR3B;C2;C1QB;C4A;C1QA;C1QC;PTAFR;CFB;C3AR1;FCGR2B;CAMP;SELPLG
31,prerank,KEGG_2021_Human__Primary immunodeficiency,0.8060624871376847,1.8057331000560768,0.0,0.003680121502424207,0.117,8/31,6.67%,AICDA;AIRE;TAP1;TAP2;BTK;BLNK;IL2RG;CIITA
34,prerank,MSigDB_Hallmark_2020__Complement,0.6556824635854782,1.7942840718565778,0.0,0.004386573397978854,0.141,45/159,9.91%,PSMB9;IRF2;C2;IRF7;USP15;IRF1;C1QA;C1QC;CCL5;VCPIP1;CDA;CASP7;PLEK;LAP3;FCER1G;S100A13;PIK3R5;MSRB1;F5;SRC;CFB;CALM3;TNFAIP3;SERPING1;APOC1;PLA2G4A;LAMP2;GZMA;CBLB;CTSB;CASP3;LGALS3;IL6;CTSS;USP16;GRB2;CTSH;LYN;CD55;PIM1;GNGT2;CTSV;WAS;PLA2G7;C3
35,prerank,KEGG_2021_Human__Osteoclast differentiation,0.6700297953251527,1.7687556361309884,0.0,0.006567113370705266,0.203,26/100,10.62%,IRF9;FCGR3B;STAT1;SOCS1;STAT2;BTK;CTSK;IFNG;IL1A;SYK;BLNK;NCF2;FCGR2B;IL1B;PIK3CB;NFKB2;IFNGR1;GRB2;MAP3K14;NCF4;CSF1R;PLCG2;ITGB3;RAC1;FCGR1A;ACP5
36,prerank,KEGG_2021_Human__Viral protein interaction with cytokine and cytokine receptor,0.6991968601821715,1.763963115760385,0.0,0.006946229335825691,0.219,18/64,6.82%,CCL8;CXCL10;CXCL9;CCL5;IL10RA;TNFRSF14;CXCL11;PF4V1;CCL3L3;CCR2;CCL2;IL10RB;IL6;PPBP;IL2RB;IL2RG;CCL7;TNFSF10
38,prerank,KEGG_2021_Human__Leishmaniasis,0.7096105731322038,1.7552314780589728,0.0012515644555694619,0.007501215401110631,0.239,13/52,10.61%,FCGR3B;STAT1;MYD88;IFNG;IL1A;NCF2;IL1B;TLR2;IFNGR1;NCF4;C3;ITGA4;FCGR1A
39,prerank,KEGG_2021_Human__Non-alcoholic fatty liver disease,0.6583124051754512,1.7436388567168895,0.0,0.008452779075880601,0.266,43/114,14.39%,NDUFA1;NDUFB4;NDUFB3;NDUFB2;NDUFA13;NDUFA2;FAS;NDUFB1;CASP7;NDUFS6;NDUFB7;IL1A;NDUFA7;NDUFA12;NDUFV3;BID;FASLG;NDUFS4;NDUFS5;SDHB;NDUFA6;IL1B;NDUFA11;PIK3CB;CASP3;NDUFA4;IL6;NDUFB9;NDUFB10;CDC42;BCL2L11;RAC1;NDUFA9;NDUFB6;NDUFB11;MLX;NDUFS3;TRAF2;RELA;NDUFA8;NDUFC2-KCTD14;NDUFB8;CYTB
40,prerank,KEGG_2021_Human__Retrograde endocannabinoid signaling,0.651409229182508,1.7427579419234334,0.0,0.008322092942982015,0.269,33/102,14.23%,NDUFA1;NDUFB4;NDUFB3;NDUFB2;NDUFA13;NDUFA2;NDUFB1;NDUFS6;ND5;NDUFB7;NDUFA7;NDUFA12;NDUFV3;NDUFS4;NDUFS5;NDUFA6;NDUFA11;ND1;NDUFA4;ND4L;ND6;NDUFB9;NDUFB10;GNGT2;NDUFA9;NDUFB6;NDUFB11;GNG2;NDUFS3;ITPR1;NDUFA8;NDUFC2-KCTD14;NDUFB8
43,prerank,KEGG_2021_Human__Intestinal immune network for IgA production,0.7761385768335167,1.7314246668090318,0.009575923392612859,0.009680613731560737,0.32,12/29,10.18%,AICDA;IL15RA;IL15;CD86;TNFSF13B;ICOSLG;IL6;MAP3K14;CD80;CD40;IL2;ITGA4
44,prerank,MSigDB_Hallmark_2020__E2F Targets,0.6228040334906979,1.7305497302996404,0.0,0.009463169577662248,0.322,91/192,21.74%,RFC3;PCNA;JPT1;RFC1;HELLS;TACC3;DSCC1;HMGB2;CKS2;POLD3;NAA38;BUB1B;DEK;GINS1;TK1;CENPM;DLGAP5;CDKN3;POLE4;RAD51AP1;PHF5A;MXD3;SPC24;RFC2;RPA3;ATAD2;PMS2;TCF19;CKS1B;LMNB1;MCM5;CCNB2;ASF1B;CBX5;ESPL1;POP7;AURKA;HMMR;BIRC5;CDKN2A;MCM7;KIF2C;TOP2A;LIG1;CIT;RNASEH2A;POLA2;DIAPH3;POLD1;RBBP7;SHMT1;EED;SPC25;STMN1;CENPE;CDCA8;DCTPP1;KIF22;MCM4;CDCA3;GINS4;CHEK1;KIF18B;DUT;TUBB;AURKB;CDKN1A;RRM2;KIF4A;CDK1;MKI67;UBE2T;CCNE1;TRIP13;MMS22L;MELK;TIPIN;UBE2S;AK2;PSIP1;XPO1;PRPS1;DDX39A;HUS1;NUDT21;MAD2L1;TIMELESS;EZH2;HNRNPD;CDC20;PA2G4
45,prerank,KEGG_2021_Human__Type I diabetes mellitus,0.8350503320692766,1.719948749592508,0.0030534351145038168,0.010657018517436766,0.365,9/16,10.11%,FAS;CD86;IFNG;IL1A;FASLG;IL1B;PRF1;CD80;IL2
46,prerank,KEGG_2021_Human__Base excision repair,0.7291708361096709,1.7031223702285383,0.009333333333333334,0.012793395358089557,0.423,14/32,13.23%,PARP4;PCNA;PARP3;POLD3;POLD4;POLE4;HMGB1;MPG;NEIL1;POLE2;LIG1;XRCC1;POLD1;POLE3
47,prerank,KEGG_2021_Human__JAK-STAT signaling pathway,0.6462758697695792,1.6950957267315387,0.0011261261261261261,0.014290734978986109,0.465,23/100,10.11%,IRF9;STAT1;IL15RA;SOCS1;IL10RA;STAT2;IL15;IFNG;IL12RB2;PIK3CB;IL10RB;IL6;IL2RB;IL2RG;IFNGR1;CCND3;GRB2;IL12RB1;CSF3R;PIM1;IL4R;IL21R;IL2
48,prerank,KEGG_2021_Human__Spliceosome,0.6370526421862408,1.6897576549748632,0.0011337868480725624,0.014950493603598342,0.494,57/117,21.33%,LSM5;LSM7;ZMAT2;SF3B5;SNRPD2;MAGOH;SYF2;HNRNPA1L2;RBM8A;CTNNBL1;RBM22;CCDC12;CWC15;WBP11;PPIH;PHF5A;U2AF1L4;NCBP2;SNRPE;SNRPD1;TRA2A;SNRNP27;SNRPD3;U2AF1;CDC5L;LSM6;PRPF6;HNRNPM;LSM4;LSM8;SF3A1;SNRPA;SNU13;DDX39B;SNRPA1;PRPF38A;SNRNP70;SNRPC;SNW1;RBM17;SNRPF;CRNKL1;LSM2;BUD31;CDC40;SF3B6;SMNDC1;TXNL4A;PQBP1;LSM3;SRSF7;HNRNPA3;SRSF10;SNRPB2;DDX23;SRSF5;RP9
49,prerank,MSigDB_Hallmark_2020__DNA Repair,0.6274255686224861,1.6869158389047527,0.0,0.015284004614755537,0.509,41/136,11.47%,CMPK2;NT5C3A;RFC3;CDA;PCNA;NUDT9;PRIM1;HCLS1;RNMT;POLD3;APRT;SUPT4H1;TAF12;MPC2;POLD4;VPS28;POLE4;ITPA;POLR2F;NCBP2;RFC2;POLA1;SEC61A1;RBX1;RPA3;MPG;GTF2B;EDF1;CLP1;RFC5;TYMS;UMPS;UPF3B;MRPL40;LIG1;RAD51;NELFE;POLA2;POLD1;EIF1B;VPS37B
50,prerank,KEGG_2021_Human__Huntington disease,0.6026253319938839,1.680171505000121,0.0,0.01671201517640505,0.549,77/229,15.76%,NDUFA1;NDUFB4;NDUFB3;NDUFB2;NDUFA13;NDUFA2;ATP5F1E;NDUFB1;NDUFS6;ND5;PSMA4;GPX1;NDUFB7;NDUFA7;NDUFA12;NDUFV3;PSMA3;NDUFS4;NDUFS5;SDHB;NDUFA6;PSMA7;NDUFA11;PSMA5;ND1;TAF4B;ATP5PD;CASP3;PSMD14;NDUFA4;APAF1;POLR2L;TUBA8;POLR2F;PSMD9;DCTN5;ND4L;PSMB1;ND6;NDUFB9;PSMB7;NDUFB10;TUBB3;SOD2;POLR2J3;AP2S1;ATP8;PSMB2;PSMA2;ATP5MC3;NDUFA9;NDUFB6;NDUFB11;ATG14;PSMD13;POLR2B;SLC1A3;PSMC5;TUBB1;PSMB4;PSMD4;CLTC;NDUFS3;TRAF2;ITPR1;SEM1;NDUFA8;PSMD6;NDUFC2-KCTD14;NDUFB8;CYTB;CLTA;TUBB;DNAH14;ATP5F1C;CASP8;ATP5MC1
52,prerank,KEGG_2021_Human__Tuberculosis,0.6172189512441757,1.6716588872985085,0.0010857763300760044,0.018367749284420823,0.585,47/131,15.75%,FCGR3B;STAT1;IL10RA;MYD88;FCER1G;IFNG;CLEC7A;IL1A;BID;TLR1;SYK;SRC;CALM3;TLR6;CLEC4E;LAMP2;FCGR2B;IL1B;IL10RB;CAMP;CASP3;APAF1;IL6;TLR2;CTSS;IFNGR1;CIITA;CALML4;RIPK2;CALM2;PLA2R1;C3;CD74;FCGR1A;ATP6V0D2;NOD2;LSP1;FADD;TCIRG1;RELA;IL23A;RAB5C;ITGAM;RFXANK;RFX5;CASP8;PLK3
53,prerank,KEGG_2021_Human__Complement and coagulation cascades,0.6793470867262593,1.6615917728194969,0.005188067444876783,0.020652542326831197,0.634,11/52,4.65%,C2;C1QB;C4A;C1QA;C1QC;F5;F2RL2;CFB;SERPING1;C3AR1;C6
54,prerank,KEGG_2021_Human__Nucleotide excision repair,0.6976729073221365,1.6595438382821812,0.006587615283267457,0.020669318779240504,0.639,17/42,13.98%,RFC3;PCNA;RFC1;MNAT1;POLD3;POLD4;POLE4;RFC2;RBX1;RPA3;RFC5;POLE2;LIG1;POLD1;POLE3;CUL4B;RFC4
57,prerank,MSigDB_Hallmark_2020__Oxidative Phosphorylation,0.594257802693909,1.644051901278484,0.0,0.024396138793153808,0.693,49/164,15.76%,NDUFA1;NDUFB4;ATP5MF;NDUFB3;NDUFB2;NDUFA2;ATP5F1E;NDUFB1;CASP7;NDUFS6;NDUFB7;NDUFA7;IDH3B;ATP5MG;NDUFS4;MRPL34;OXA1L;SDHB;ATP5ME;NDUFA6;MRPL35;NQO2;ATP6V1E1;ATP5PD;NDUFA4;POLR2F;ATP6V0E1;HADHA;MRPS11;TIMM13;TIMM8B;ETFB;GRPEL1;MRPS15;ATP5MC3;NDUFA9;BCKDHA;NDUFB6;NDUFS3;MRPL11;TCIRG1;NDUFA8;SLC25A12;NDUFB8;IDH3G;ATP6V1F;ATP5F1C;PDHB;ATP5MC1
59,prerank,KEGG_2021_Human__Toxoplasmosis,0.6347045641774105,1.6337529893403604,0.0,0.02731590185834707,0.74,12/82,6.67%,STAT1;SOCS1;IL10RA;MYD88;IFNG;PIK3R5;IL10RB;CASP3;LY96;TLR2;IFNGR1;CIITA
60,prerank,KEGG_2021_Human__Pyrimidine metabolism,0.6791612357377601,1.6208464011439554,0.01032258064516129,0.031021662505142353,0.786,14/43,14.72%,CMPK2;NT5C3A;CDA;UPP1;TK1;NUDT2;RRM1;TYMS;UMPS;DCTPP1;NT5E;NT5C;DUT;UCK1
62,prerank,KEGG_2021_Human__Phagosome,0.6106119621700679,1.6176641926155422,0.005636978579481398,0.031525415839126124,0.799,33/98,14.74%,FCGR3B;TAP1;TAP2;CLEC7A;TLR6;MSR1;LAMP2;NCF2;FCGR2B;SEC61B;ATP6V1E1;M6PR;TUBA8;STX7;TLR2;CTSS;ATP6V0E1;SEC61A1;TUBB3;NCF4;ITGB3;PLA2R1;C3;RAC1;FCGR1A;ATP6V0D2;TUBB1;SEC61G;TCIRG1;RAB5C;ITGAM;ATP6V1F;TUBB
63,prerank,KEGG_2021_Human__Mismatch repair,0.7420007988799396,1.6135735407428353,0.02478134110787172,0.03265638430148624,0.811,12/21,10.99%,RFC3;PCNA;RFC1;POLD3;SSBP1;POLD4;RFC2;RPA3;PMS2;RFC5;LIG1;POLD1
64,prerank,KEGG_2021_Human__Kaposi sarcoma-associated herpesvirus infection,0.594093577884271,1.6095280606877844,0.0,0.03368691220281559,0.823,40/150,13.96%,IRF9;EIF2AK2;STAT1;BAK1;IRF7;FAS;UBA52;STAT2;CD86;IKBKE;BID;PIK3R5;HCK;SYK;SRC;CALM3;TBK1;PIK3CB;TLR3;CASP3;IL6;RPS27A;IFNGR1;LYN;CALML4;GNGT2;CALM2;PLCG2;C3;RAC1;ATG14;GNG2;FADD;TICAM1;TRAF2;STAT3;ITPR1;RELA;UBC;ATG3
