,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
63,prerank,KEGG_2021_Human__Phosphatidylinositol signaling system,-0.5431021091806596,-1.6002678784851065,0.017857142857142856,0.04046189837902642,0.472,13/38,16.95%,DGKH;PTEN;PRKCB;PLCB2;PIP5K1B;IPMK;SACM1L;CALM1;PIK3CB;PIK3CD;PIP4K2A;MTMR6;PI4K2A
62,prerank,MSigDB_Hallmark_2020__TGF-beta Signaling,-0.5776985031256245,-1.6083718078127636,0.007246376811594203,0.03890815315577831,0.45,8/30,8.07%,JUNB;KLF10;PPP1R15A;ARID4B;IFNGR2;PPM1A;RHOA;THBS1
59,prerank,KEGG_2021_Human__GnRH signaling pathway,-0.5550094944205392,-1.6261285010582698,0.00819672131147541,0.034007338125392916,0.399,12/32,14.93%,SOS2;GNAQ;JUN;PRKCB;MAPK14;PLCB2;MAP2K3;RAF1;KRAS;CALM1;MAPK1;MAP2K2
58,prerank,KEGG_2021_Human__MicroRNAs in cancer,-0.5013384218194263,-1.6327631236943285,0.0,0.03283104062515045,0.386,26/70,14.93%,ROCK1;PTGS2;E2F2;SOS2;EZR;VEGFA;PTEN;MCL1;CCNG1;PRKCB;SIRT1;FOXP1;HMOX1;HNRNPK;RHOA;THBS1;MMP9;RAF1;KRAS;ABCC1;PIK3CB;NOTCH1;CDKN1B;PIK3CD;MAPK1;MAP2K2
55,prerank,KEGG_2021_Human__Axon guidance,-0.5436107539512554,-1.6674855625860825,0.014150943396226415,0.024259377974629445,0.304,17/42,14.29%,PPP3CA;ROCK1;GSK3B;GNAI3;GNAI2;SSH2;RHOA;PLXNC1;RAF1;KRAS;PAK2;PIK3CB;PAK1;SEMA4A;PPP3R1;PIK3CD;MAPK1
54,prerank,KEGG_2021_Human__Calcium signaling pathway,-0.598534561378566,-1.678160970246059,0.003703703703703704,0.022752438423514827,0.284,11/29,10.66%,PPP3CA;ATP2B1;GNAQ;VEGFA;PRKCB;ORAI1;VDAC2;PLCB2;ADRB2;TPCN1;CALM1
52,prerank,KEGG_2021_Human__Vascular smooth muscle contraction,-0.6125863895083705,-1.6889050345196484,0.004081632653061225,0.020776946669792924,0.258,13/31,14.93%,ROCK1;GNAQ;PPP1R12A;PPP1CB;PRKCB;MYH9;PLCB2;RHOA;RAF1;CALM1;BRAF;MAPK1;MAP2K2
51,prerank,KEGG_2021_Human__Glucagon signaling pathway,-0.5989017436112034,-1.6961650599514575,0.008,0.019581560697010315,0.244,9/33,13.30%,PPP3CA;CREB5;GNAQ;SIRT1;AKT1;PLCB2;CALM1;PPP4R3B;PPP3R1
50,prerank,KEGG_2021_Human__Circadian entrainment,-0.6703244711954425,-1.7011168665702319,0.00949367088607595,0.018626362614229324,0.227,8/19,10.66%,FOS;GNAQ;PRKCB;GNAI3;GNAI2;PLCB2;GNB1;CALM1
49,prerank,KEGG_2021_Human__MAPK signaling pathway,-0.4823404899343967,-1.7195072193371062,0.0,0.01554286380325194,0.192,33/98,15.79%,PPP3CA;JUND;FOS;NR4A1;SOS2;JUN;VEGFA;TNF;PRKCB;AKT1;DUSP7;DUSP6;MAPK14;PPM1A;MAP2K3;HSPA8;MEF2C;FLNA;DUSP5;RAF1;MKNK2;KRAS;RASGRP4;PAK2;DDIT3;DUSP1;PAK1;BRAF;PPP3R1;MAPK1;MAP2K2;PTPN7;IGF1R
48,prerank,KEGG_2021_Human__Insulin resistance,-0.5609459229442814,-1.7206931547470632,0.008888888888888889,0.015815875947585253,0.192,9/43,5.80%,CREB5;GSK3B;PTEN;TNF;PPP1CB;PRKCB;AKT1;NFKBIA;SOCS3
47,prerank,KEGG_2021_Human__Rap1 signaling pathway,-0.5276968752104646,-1.7217626508229706,0.0,0.016232083209363816,0.192,27/66,15.79%,TLN1;GNAQ;VEGFA;PRKCB;AKT1;GNAI3;MAPK14;GNAI2;PLCB2;MAP2K3;RHOA;THBS1;RAF1;RGS14;KRAS;CALM1;ACTB;VAV3;ITGAM;PIK3CB;BRAF;PIK3CD;VAV1;MAPK1;MAP2K2;ARAP3;IGF1R
46,prerank,KEGG_2021_Human__Relaxin signaling pathway,-0.5543979453937691,-1.731634306287413,0.005747126436781609,0.015083094050399837,0.177,19/52,14.93%,FOS;SOS2;CREB5;JUN;VEGFA;AKT1;NFKBIA;GNAI3;MAPK14;GNAI2;PLCB2;GNB1;MMP9;RAF1;KRAS;PIK3CB;PIK3CD;MAPK1;MAP2K2
45,prerank,KEGG_2021_Human__Alcoholism,-0.5692414024665892,-1.7321745125327304,0.004310344827586207,0.015434077354935214,0.176,13/38,15.18%,SOS2;CREB5;PPP1CB;GNAI3;GNAI2;GNB1;FOSB;RAF1;KRAS;CALM1;BRAF;MAPK1;CAMKK2
44,prerank,MSigDB_Hallmark_2020__Mitotic Spindle,-0.502096966883891,-1.7434559170569002,0.007936507936507936,0.013846960778600152,0.157,25/79,17.08%,ROCK1;RALBP1;EZR;RANBP9;MYH9;ARHGEF2;WASF2;CLIP1;MID1IP1;SSH2;ARF6;ARHGAP4;FLNA;TUBA4A;CCDC88A;HOOK3;FGD4;ARFGEF1;VCL;SPTAN1;KNTC1;ARAP3;SUN2;MARCKS;TLK1
43,prerank,KEGG_2021_Human__ErbB signaling pathway,-0.6051637866607593,-1.7452270694394951,0.0,0.01396626020301471,0.154,16/36,14.93%,SOS2;JUN;GSK3B;PRKCB;AKT1;RAF1;KRAS;CBL;PAK2;PIK3CB;PAK1;BRAF;CDKN1B;PIK3CD;MAPK1;MAP2K2
42,prerank,KEGG_2021_Human__Gap junction,-0.6482974505205047,-1.751639607131782,0.006600660066006601,0.01320271895480241,0.142,14/25,14.93%,SOS2;GNAQ;TUBB4B;PRKCB;GNAI3;TUBB3;GNAI2;PLCB2;TUBA4A;RAF1;KRAS;TUBB2A;MAPK1;MAP2K2
41,prerank,KEGG_2021_Human__Gastric acid secretion,-0.7267416419059938,-1.7594850843661871,0.0029411764705882353,0.012238475435631446,0.128,8/16,10.98%,GNAQ;EZR;PRKCB;GNAI3;GNAI2;PLCB2;CALM1;ACTB
40,prerank,KEGG_2021_Human__Choline metabolism in cancer,-0.5889658814413263,-1.7632116006453462,0.0,0.012159517529595116,0.123,15/40,15.38%,FOS;SOS2;JUN;DGKH;PRKCB;AKT1;WASF2;PIP5K1B;RAF1;KRAS;PIK3CB;PIK3CD;MAPK1;MAP2K2;LYPLA1
39,prerank,MSigDB_Hallmark_2020__Hypoxia,-0.5349036673875428,-1.7642688718730832,0.0,0.012483244944344076,0.122,23/73,10.96%,KLF6;ZFP36;CITED2;FOS;HSPA5;JUN;VEGFA;PNRC1;PPP1R15A;CCNG2;UGP2;NR3C1;MYH9;ZNF292;HMOX1;MXI1;TPD52;PGK1;KLF7;PRDX5;KLHL24;DDIT3;DUSP1
38,prerank,KEGG_2021_Human__Oxytocin signaling pathway,-0.5746552549579824,-1.7683194211142386,0.0055248618784530384,0.012660491829963568,0.12,22/51,15.18%,PPP3CA;FOS;ROCK1;PTGS2;GNAQ;JUN;PPP1R12A;PPP1CB;PRKCB;GNAI3;GNAI2;PLCB2;MEF2C;RHOA;RAF1;KRAS;CALM1;ACTB;PPP3R1;MAPK1;MAP2K2;CAMKK2
37,prerank,KEGG_2021_Human__cAMP signaling pathway,-0.5697613108490067,-1.7771573748221527,0.0,0.011801387027216038,0.11,27/57,15.50%,ATP2B1;FOS;ROCK1;CREB5;JUN;PPP1R12A;PPP1CB;AKT1;ORAI1;NFKBIA;GNAI3;GNAI2;ADRB2;ACOX1;RHOA;RAF1;CALM1;VAV3;PIK3CB;PAK1;BRAF;HCAR3;PIK3CD;VAV1;MAPK1;MAP2K2;ARAP3
33,prerank,KEGG_2021_Human__Serotonergic synapse,-0.6740591468131615,-1.7929040381737635,0.0,0.01024405721649151,0.094,12/25,14.29%,PTGS2;GNAQ;PRKCB;GNAI3;GNAI2;PLCB2;GNB1;RAF1;KRAS;DUSP1;BRAF;MAPK1
31,prerank,KEGG_2021_Human__Progesterone-mediated oocyte maturation,-0.6645736745472652,-1.8030603904302402,0.0,0.009320069754827026,0.083,16/28,22.46%,AKT1;GNAI3;MAPK14;GNAI2;HSP90AA1;HSP90AB1;RAF1;KRAS;PIK3CB;BRAF;PIK3CD;MAPK1;IGF1R;STK10;CPEB4;RPS6KA1
28,prerank,KEGG_2021_Human__Yersinia infection,-0.5457226760131803,-1.8117493958571187,0.0,0.008909610117139694,0.075,29/77,14.93%,FOS;ROCK1;GNAQ;JUN;ITGA4;GSK3B;TNF;ACTR2;AKT1;WASF2;NFKBIA;ARPC1A;NLRP3;MAPK14;ARF6;MAP2K3;PIP5K1B;RHOA;ACTR3;ACTB;VAV3;PIK3CB;WIPF1;ARPC1B;PIK3CD;VAV1;MAPK1;ARPC2;MAP2K2
27,prerank,KEGG_2021_Human__Melanogenesis,-0.6866158648910896,-1.8151363870834412,0.0,0.009076869281426658,0.074,11/23,14.93%,GNAQ;GSK3B;PRKCB;GNAI3;GNAI2;PLCB2;RAF1;KRAS;CALM1;MAPK1;MAP2K2
26,prerank,"KEGG_2021_Human__Parathyroid hormone synthesis, secretion and action",-0.6100894874381696,-1.8180154609293504,0.0048543689320388345,0.008939408144287318,0.07,15/41,14.29%,JUND;FOS;CREB5;GNAQ;PRKCB;GNAI3;GNAI2;PLCB2;NR4A2;MEF2C;RHOA;RAF1;SLC9A3R1;BRAF;MAPK1
24,prerank,KEGG_2021_Human__Regulation of actin cytoskeleton,-0.5341840462412214,-1.8211981794531487,0.0,0.009234486010521912,0.069,36/88,15.03%,ROCK1;SOS2;EZR;ITGA4;PPP1R12A;ACTN1;PPP1CB;ACTR2;MYH9;WASF2;ARPC1A;SSH2;CYFIP2;PIP5K1B;RHOA;IQGAP2;ACTR3;RAF1;DIAPH1;KRAS;PAK2;ACTB;VAV3;ITGAM;PIK3CB;VCL;PAK1;ARPC1B;BRAF;MSN;PIK3CD;VAV1;MAPK1;ARPC2;MAP2K2;PIP4K2A
23,prerank,KEGG_2021_Human__VEGF signaling pathway,-0.6307412113749404,-1.8229885600675602,0.0,0.009207995803951279,0.066,13/31,14.93%,PPP3CA;PTGS2;VEGFA;PRKCB;AKT1;MAPK14;RAF1;KRAS;PIK3CB;PPP3R1;PIK3CD;MAPK1;MAP2K2
22,prerank,KEGG_2021_Human__Cholinergic synapse,-0.639008551371446,-1.845826814860734,0.0,0.007098315752666239,0.052,14/34,14.29%,FOS;CREB5;GNAQ;PRKCB;AKT1;GNAI3;JAK2;GNAI2;PLCB2;GNB1;KRAS;PIK3CB;PIK3CD;MAPK1
21,prerank,KEGG_2021_Human__Long-term potentiation,-0.667763615952857,-1.846857030452778,0.0,0.007471911318596041,0.052,12/27,14.93%,PPP3CA;GNAQ;PPP1CB;PRKCB;PLCB2;RAF1;KRAS;CALM1;BRAF;PPP3R1;MAPK1;MAP2K2
20,prerank,KEGG_2021_Human__Glutamatergic synapse,-0.7001676626538083,-1.8498127732991172,0.0,0.006935136080191153,0.046,11/21,14.29%,GLUL;PPP3CA;GNAQ;PRKCB;GNAI3;GNAI2;PLCB2;GNB1;SLC38A2;PPP3R1;MAPK1
18,prerank,KEGG_2021_Human__Chemical carcinogenesis,-0.5605487545720848,-1.852163483637262,0.0,0.007055121133481658,0.044,26/67,14.93%,FOS;PTGS2;SOS2;CREB5;JUN;VEGFA;PRKCB;AKT1;KPNA1;GNAI3;JAK2;GNAI2;ADRB2;KLF5;KPNA4;PTGES3;BCL6;HSP90AA1;HSP90AB1;CCND3;RAF1;KRAS;PIK3CB;PIK3CD;MAPK1;MAP2K2
17,prerank,KEGG_2021_Human__B cell receptor signaling pathway,-0.5971772126698477,-1.8543819620745245,0.0,0.007343085261378869,0.043,20/45,14.93%,PPP3CA;FOS;SOS2;JUN;GSK3B;PRKCB;AKT1;NFKBIA;FCGR2B;MALT1;BCL10;RAF1;KRAS;VAV3;PIK3CB;PPP3R1;PIK3CD;VAV1;MAPK1;MAP2K2
16,prerank,KEGG_2021_Human__Cushing syndrome,-0.6609447269240292,-1.8611168123785682,0.0,0.0070167259164286965,0.04,15/36,16.14%,NR4A1;E2F2;CREB5;GNAQ;GSK3B;ORAI1;GNAI3;GNAI2;PLCB2;BRAF;CDKN1B;KMT2D;MAPK1;MAP2K2;ARNT
15,prerank,KEGG_2021_Human__Long-term depression,-0.7087164210764096,-1.871735289143059,0.0,0.0059444023544495605,0.033,12/22,15.79%,GNAQ;PRKCB;GNAI3;GNAI2;PLCB2;RAF1;KRAS;BRAF;MAPK1;MAP2K2;PPP2CA;IGF1R
14,prerank,KEGG_2021_Human__Estrogen signaling pathway,-0.6337107560531201,-1.896964001646213,0.0,0.005083674411723833,0.026,21/48,16.07%,FOS;SOS2;CREB5;GNAQ;JUN;AKT1;GNAI3;GNAI2;PLCB2;HSPA8;HSP90AA1;HSP90AB1;MMP9;RAF1;KRAS;CALM1;PIK3CB;PIK3CD;MAPK1;MAP2K2;NCOA1
13,prerank,KEGG_2021_Human__GnRH secretion,-0.7385455168114372,-1.9085052492088828,0.0,0.004283466402471007,0.02,11/21,14.93%,GNAQ;PRKCB;SPP1;AKT1;PLCB2;RAF1;KRAS;PIK3CB;PIK3CD;MAPK1;MAP2K2
12,prerank,KEGG_2021_Human__Prostate cancer,-0.6371390621025116,-1.9309642177563893,0.0,0.003337766027899486,0.014,19/43,15.79%,E2F2;SOS2;CREB5;GSK3B;PTEN;AKT1;NFKBIA;HSP90AA1;HSP90AB1;MMP9;RAF1;KRAS;PIK3CB;BRAF;CDKN1B;PIK3CD;MAPK1;MAP2K2;IGF1R
11,prerank,KEGG_2021_Human__Aldosterone synthesis and secretion,-0.7431494105393357,-1.9480522745201796,0.0,0.0022029255784136604,0.009,8/21,6.22%,ATP2B1;NR4A1;CREB5;GNAQ;PRKCB;ORAI1;PLCB2;NR4A2
10,prerank,KEGG_2021_Human__Renin secretion,-0.7871622369686907,-1.9705110961826071,0.0,0.0016317967247508598,0.006,9/17,13.30%,PPP3CA;GNAQ;ORAI1;GNAI3;GNAI2;PLCB2;ADRB2;CALM1;PPP3R1
9,prerank,MSigDB_Hallmark_2020__UV Response Dn,-0.662969097272083,-1.9818930238964938,0.0,0.0015298094294539308,0.005,20/40,16.12%,CITED2;ADD3;ATP2B1;PTEN;ATRX;INSIG1;NR3C1;SYNE1;MAPK14;NIPBL;ATRN;DUSP1;CELF2;ABCC1;PRKAR2B;PRDM2;CDKN1B;PIK3CD;IGF1R;SMAD7
8,prerank,KEGG_2021_Human__Cellular senescence,-0.5945081631663807,-1.9842025024759053,0.0,0.0013986829069293082,0.004,20/63,14.93%,ZFP36L2;PPP3CA;E2F2;PTEN;HIPK1;PPP1CB;SIRT1;AKT1;VDAC2;MAPK14;MAP2K3;CCND3;RAF1;KRAS;CALM1;PIK3CB;PPP3R1;PIK3CD;MAPK1;MAP2K2
7,prerank,KEGG_2021_Human__Focal adhesion,-0.5977583447658973,-1.9861331686127943,0.0,0.0016317967247508596,0.004,31/71,14.29%,TLN1;ROCK1;SOS2;JUN;ITGA4;GSK3B;VEGFA;PTEN;PPP1R12A;ACTN1;PPP1CB;PRKCB;SPP1;AKT1;PIP5K1B;RHOA;THBS1;FLNA;CCND3;RAF1;DIAPH1;PAK2;ACTB;VAV3;PIK3CB;VCL;PAK1;BRAF;PIK3CD;VAV1;MAPK1
6,prerank,KEGG_2021_Human__Amphetamine addiction,-0.7685539136966372,-2.0442561145030904,0.0,0.000979078034850516,0.002,10/22,13.30%,PPP3CA;FOS;CREB5;JUN;PPP1CB;PRKCB;SIRT1;FOSB;CALM1;PPP3R1
5,prerank,KEGG_2021_Human__T cell receptor signaling pathway,-0.6828914165199123,-2.0685478503142507,0.0,0.0006119237717815724,0.001,25/46,14.93%,PPP3CA;FOS;SOS2;JUN;GSK3B;TNF;AKT1;NFKBIA;MAPK14;MALT1;RHOA;BCL10;PTPRC;RAF1;KRAS;PAK2;VAV3;PIK3CB;PAK1;PPP3R1;PIK3CD;VAV1;MAPK1;TEC;MAP2K2
3,prerank,KEGG_2021_Human__Wnt signaling pathway,-0.7225409870576301,-2.0911015376243896,0.0,0.0008158983623754298,0.001,13/36,9.55%,PPP3CA;JUN;GSK3B;TBL1Y;TPTEP2-CSNK1E;FRAT2;PRKCB;FRAT1;TBL1XR1;PLCB2;RHOA;CCND3;SIAH1
2,prerank,KEGG_2021_Human__cGMP-PKG signaling pathway,-0.6672279144089721,-2.0970443737780076,0.0,0.0012238475435631447,0.001,20/49,14.93%,PPP3CA;ATP2B1;ROCK1;CREB5;GNAQ;PPP1R12A;PPP1CB;AKT1;GNAI3;VDAC2;GNAI2;PLCB2;ADRB2;MEF2C;RHOA;RAF1;CALM1;PPP3R1;MAPK1;MAP2K2
0,prerank,KEGG_2021_Human__Dopaminergic synapse,-0.6796366816620122,-2.1045344444419674,0.0,0.0024476950871262894,0.001,13/46,6.76%,PPP3CA;FOS;CREB5;GNAQ;GSK3B;PPP1CB;PRKCB;AKT1;GNAI3;MAPK14;GNAI2;PLCB2;GNB1
