,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
11,prerank,MSigDB_Hallmark_2020__IL-6/JAK/STAT3 Signaling,0.6672464312137085,2.1696983964743914,0.0,0.0,0.0,50/77,23.15%,A2M;EBI3;IL12RB1;IL2RG;TNFRSF1B;IL1B;PIK3R5;IL2RA;CD14;CSF3R;CCL7;TGFB1;SOCS1;CSF2RB;CCR1;HMOX1;GRB2;CSF2RA;ITGA4;CXCL3;LTB;SOCS3;CSF1;PIM1;TLR2;TNF;IFNGR2;IL1R2;CSF2;CXCL1;IL3RA;IL18R1;PTPN1;PTPN2;IL6;MYD88;CXCL13;CD44;CBL;IL17RA;MAP3K8;BAK1;TNFRSF12A;IL10RB;IL1R1;IRF1;IFNGR1;IL4R;FAS;CXCL10
12,prerank,MSigDB_Hallmark_2020__Interferon Gamma Response,0.6061863435144093,2.139027837922431,0.0,0.0,0.0,134/197,28.58%,CCL2;TNFAIP6;CMKLR1;BST2;OASL;FPR1;FCGR1A;IFI30;STAT4;IRF7;CCL7;SOCS1;CSF2RB;MTHFD2;PSMB2;SLAMF7;PDE4B;ISG15;IL10RA;KLRK1;METTL7B;FGL2;CD86;IRF8;ICAM1;IFITM2;UBE2L6;IFITM3;IL2RB;LYSMD2;LCP2;PSMB10;PSME1;GZMA;ISG20;SOD2;P2RY14;SOCS3;TNFAIP3;RIPK2;CCL5;ZBP1;PIM1;CASP1;NFKBIA;GPR18;PLSCR1;VAMP5;UPP1;NAMPT;IRF4;PNP;XCL1;EPSTI1;IL18BP;PTPN6;CD69;HIF1A;PSMB9;HLA-DRB1;RSAD2;PTPN1;MX2;PTPN2;BTG1;SP110;ST3GAL5;IL6;PTGS2;IFI35;PSME2;IFIT2;CDKN1A;ITGB7;MYD88;NMI;NFKB1;IFIT3;MT2A;LATS2;TRIM21;CASP4;IFIT1;OAS2;RBCK1;SERPING1;PSMB8;HLA-DMA;LAP3;ARID5B;CD274;GCH1;IFIH1;CASP8;TRIM25;HLA-A;CMPK2;IRF2;IRF1;BPGM;IFI44L;DDX58;OAS3;IL4R;TOR1B;HLA-DQA1;HELZ2;PSMA3;SECTM1;FAS;CXCL10;EIF4E3;CD74;LY6E;VAMP8;RAPGEF6;TRAFD1;B2M;HLA-B;IRF5;SAMD9L;IL15RA;MX1;CD40;IFNAR2;BANK1;HLA-G;IFI44;CASP3;ADAR;DDX60;VCAM1;PELI1;XAF1
13,prerank,KEGG_2021_Human__Staphylococcus aureus infection,0.6860853724829215,2.1256278892219074,0.0,0.0,0.0,31/56,20.47%,C1QB;C1QA;C1QC;FCGR3A;FCGR2A;FPR3;FPR1;IL10;ITGB2;FCAR;FCGR1A;ITGAL;FPR2;ICAM1;FCGR2B;SELPLG;FCGR3B;ITGAM;HLA-DPB1;HLA-DPA1;C5AR1;HLA-DRB1;PTAFR;HLA-DRA;KRT24;HLA-DOB;CFD;HLA-DMA;HLA-DQB1;CAMP;HLA-DQA2
14,prerank,KEGG_2021_Human__Cytokine-cytokine receptor interaction,0.6084365545885925,2.1195005866474848,0.0,0.0,0.0,79/188,11.40%,CCL2;TNFRSF4;CSF1R;TNFSF12;EBI3;IL32;CCL3;IL12RB1;IL2RG;IL10;TNFSF13B;TNFRSF1B;IL1B;IL2RA;CSF3R;TNFSF14;CCL7;TGFB1;IL27;CSF2RB;CXCR3;TNFSF8;IL1A;OSM;CCL4;TNFSF15;CCR1;IL10RA;CCR2;CCR5;IL16;CX3CR1;CCL3L1;INHBA;CD70;CCL4L2;CXCR4;CCL18;IL2RB;IL7R;TNFRSF9;CD4;CD27;BMP6;TNFRSF8;CSF2RA;CCL8;CCL20;CXCL2;CXCL3;CCR7;TNFRSF10C;IL21R;CCL23;LTB;CSF1;IL1RN;FASLG;CCL5;CXCR6;TGFBR2;RELT;TNF;IFNGR2;IL1R2;CXCL5;XCL1;CSF2;CXCL1;CD40LG;IL27RA;IL3RA;IL18R1;IL18RAP;CCL19;LTA;TNFSF9;CXCR1;CXCR2
15,prerank,MSigDB_Hallmark_2020__Complement,0.6050028924587149,2.111424687758981,0.0,0.0,0.0,85/177,20.69%,C1QA;C1QC;APOC1;FCER1G;PLA2G7;GZMK;GNGT2;PFN1;FCN1;WAS;OLR1;SERPINA1;PLEK;PLAUR;PIK3R5;IRF7;RHOG;CALM3;LCK;TIMP1;LCP2;GNG2;CR1;FYN;TIMP2;GRB2;ANXA5;ITGAM;GZMA;S100A12;GNAI2;TNFAIP3;DOCK10;ZEB1;CASP5;SH2B3;GNB4;GZMB;CCL5;PIM1;PIK3CG;CASP1;PLSCR1;SPOCK2;CDA;PDGFB;CXCL1;CD40LG;GCA;PPP4C;MAFF;GMFB;PSMB9;CTSL;DUSP6;IL6;CEBPB;S100A9;LGMN;DPP4;FDX1;MSRB1;APOBEC3G;GNAI3;RNF4;CASP4;EHD1;CSRP1;RABIF;STX4;RASGRP1;SERPING1;LTA4H;CA2;LYN;LAP3;DOCK4;CTSS;ATOX1;CPQ;KYNU;IRF2;USP15;IRF1;SIRT6
16,prerank,KEGG_2021_Human__Malaria,0.7130063072585722,2.1020404367421976,0.0,0.0,0.0,24/39,17.96%,CCL2;IL10;ITGB2;IL1B;ITGAL;TGFB1;TLR4;GYPC;KLRK1;ICAM1;CR1;HGF;TLR2;TNF;CD40LG;THBS1;IL6;KLRB1;MYD88;HBA2;SDC2;HBB;IFNG;HBA1
18,prerank,KEGG_2021_Human__Fc gamma R-mediated phagocytosis,0.6430778504318769,2.10002139254645,0.0,0.0,0.0,43/86,18.92%,FCGR3A;RAC2;FCGR2A;NCF1;WAS;CFL1;FCGR1A;ARPC4;HCK;ARPC1B;ARPC5L;INPP5D;ARPC3;FCGR2B;FCGR3B;ARF6;PTPRC;CDC42;AMPH;ARPC5;ARPC2;LAT;ASAP1;MARCKSL1;PRKCB;VASP;BIN1;MAP2K1;RPS6KB2;PLCG2;PIK3CD;SPHK1;ACTR3;MARCKS;GAB2;AKT3;SYK;LIMK1;PLA2G4C;ACTR2;LYN;VAV1;DNM2
20,prerank,KEGG_2021_Human__NF-kappa B signaling pathway,0.6382277902274606,2.099230711825292,0.0,0.0,0.0,57/91,22.41%,BCL2A1;TNFSF13B;IL1B;CSNK2B;CD14;RELB;TNFSF14;CCL4;TLR4;CCL4L2;TRAF1;ICAM1;LCK;LY96;BTK;CXCL2;GADD45B;CXCL3;LTB;TNFAIP3;BIRC3;LAT;NFKBIA;ZAP70;TNF;PRKCB;IRAK1;PRKCQ;CXCL1;CD40LG;NFKB2;CCL19;BCL2;LTA;IRAK4;TRADD;BCL10;PLCG2;PTGS2;MALT1;PLAU;MYD88;NFKB1;UBE2I;SYK;BIRC2;LYN;RELA;TRIM25;TICAM1;TAB2;IL1R1;TNFRSF13C;DDX58;TRAF3;IKBKG;TRAF5
21,prerank,KEGG_2021_Human__Systemic lupus erythematosus,0.7021407027774078,2.0953038863996034,0.0,0.0,0.0,24/39,18.86%,C1QB;C1QA;C1QC;FCGR3A;FCGR2A;IL10;FCGR1A;CD80;CD86;FCGR3B;HLA-DPB1;CD28;TNF;HLA-DPA1;CD40LG;HLA-DRB1;SNRPD3;SNRPB;TRIM21;HLA-DRA;HLA-DOB;HLA-DMA;IFNG;HLA-DQB1
22,prerank,KEGG_2021_Human__Natural killer cell mediated cytotoxicity,0.6278271980891221,2.093985336133361,0.0,0.0,0.0,53/96,19.53%,FCGR3A;TYROBP;FCER1G;HCST;RAC2;ICAM2;ITGB2;ITGAL;CD48;KLRK1;PRF1;KLRD1;ICAM1;LCK;CD247;MICB;LCP2;FYN;FCGR3B;GRB2;MAP2K2;NCR1;FASLG;BID;GZMB;LAT;ZAP70;TNF;IFNGR2;PRKCB;NCR3;CSF2;PTPN6;KLRC2;KLRC1;MAP2K1;SH2D1A;CD244;PLCG2;PIK3CD;KLRC3;SYK;NRAS;PTK2B;SH3BP2;HLA-E;IFNG;VAV1;PPP3R1;NFATC2;ARAF;HLA-A;SH2D1B
23,prerank,KEGG_2021_Human__Measles,0.6122741199548984,2.0892023488106597,0.0,0.0,0.0,74/119,28.11%,BAX;CD209;IL2RG;JAK3;IL1B;CSNK2B;IL2RA;IRF7;IL1A;TLR4;CD3E;IL2RB;MSN;FCGR2B;SLAMF1;CCND3;CD28;TNFAIP3;TLR7;FASLG;BID;FADD;NFKBIA;CYCS;TLR2;CCND2;CDK4;IRAK1;CDKN1B;CD3D;BBC3;CD3G;STAT5A;EIF3H;BCL2;IRAK4;JAK1;TRADD;MX2;HSPA6;PIK3CD;IL6;NFKBIB;MYD88;NFKB1;AKT3;EIF2S1;OAS2;IKBKE;IFIH1;CDK2;RELA;CASP8;RAB9A;BAK1;TAB2;FOS;DDX58;OAS3;BAD;TRAF3;STAT5B;IKBKG;FAS;APAF1;IFNAR1;RCHY1;TBK1;OAS1;MX1;IFNAR2;CASP3;CSNK2A1;ADAR
25,prerank,KEGG_2021_Human__Th17 cell differentiation,0.6208133619036443,2.073089955133181,0.0,0.0,0.0,63/96,28.41%,IL12RB1;IL2RG;JAK3;IL1B;FOXP3;IL2RA;TGFB1;CD3E;LCK;CD247;IL2RB;CD4;NFKBIE;TBX21;HLA-DPB1;IL21R;LAT;TGFBR2;NFKBIA;ZAP70;IFNGR2;IRF4;PRKCQ;CD3D;HLA-DPA1;CD3G;IL27RA;STAT5A;HIF1A;JAK1;HLA-DRB1;IL6;NFKBIB;NFKB1;RARA;HLA-DRA;HLA-DOB;HLA-DMA;IFNG;PPP3R1;NFATC2;RELA;HLA-DQB1;IL1R1;HLA-DQA2;IFNGR1;FOS;IL4R;IL1RAP;HLA-DQA1;GATA3;STAT5B;IKBKG;TGFBR1;IL23R;IL6R;IL23A;MAPK13;HLA-DMB;HLA-DOA;MAPK1;PPP3CA;NFATC1
26,prerank,KEGG_2021_Human__Epstein-Barr virus infection,0.5878969764404305,2.071651490549585,0.0,0.0,0.0,111/179,27.96%,VIM;BAX;JAK3;ITGAL;IRF7;RELB;ADRM1;ISG15;ICAM1;CD3E;CD247;RUNX3;BTK;CCND3;NFKBIE;HLA-DPB1;GADD45B;TNFAIP3;BID;FADD;NFKBIA;CYCS;TLR2;CCND2;CDK4;TNF;PSMD8;IRAK1;CDKN1B;CD3D;HLA-DPA1;CD3G;RB1;PSMC4;NFKB2;BCL2;IRAK4;JAK1;PSMC3;HLA-DRB1;TRADD;E2F3;PLCG2;PIK3CD;IL6;CDKN1A;NFKBIB;PSMD7;MYD88;NFKB1;CD58;PSMD4;AKT3;SYK;PSMD13;HLA-DRA;CD44;MYC;OAS2;PSMD14;IKBKE;HLA-DOB;HLA-E;LYN;HLA-DMA;PSMD11;CDK2;RELA;CASP8;HLA-DQB1;HLA-A;ENTPD1;RBPJ;BAK1;TAB2;MAP2K3;PSMD6;HLA-DQA2;DDX58;OAS3;RAC1;SNW1;HLA-DQA1;PSMC1;TRAF3;IKBKG;TRAF5;CCNA1;PSMC6;FAS;CXCL10;CCNA2;APAF1;CALR;IFNAR1;CR2;B2M;TBK1;HLA-B;OAS1;HDAC1;MAPK13;HLA-DMB;HLA-F;CD40;FCER2;IFNAR2;HLA-G;HLA-DOA;CIR1;CASP3
27,prerank,KEGG_2021_Human__Pertussis,0.65268117197991,2.065591855907402,0.0,0.0,0.0,33/65,21.22%,C1QB;C1QA;C1QC;CFL1;IL10;ITGB2;IL1B;CD14;IL1A;CALM3;ITGA5;TLR4;NLRP3;IRF8;LY96;ITGAM;RHOA;GNAI2;CASP1;TNF;IRAK1;CXCL5;IRAK4;IL6;MYD88;NFKB1;GNAI3;SERPING1;RELA;TICAM1;PYCARD;IRF1;FOS
28,prerank,KEGG_2021_Human__Phagosome,0.6027505980189094,2.057687438903748,0.0,0.0,0.0,69/121,22.13%,FCGR3A;MSR1;FCGR2A;CYBB;NCF1;CD209;CORO1A;OLR1;MARCO;ITGB2;FCAR;FCGR1A;ATP6V1F;CD14;SEC61G;NCF4;SEC61B;ITGA5;TLR4;TUBA1B;TUBB;ACTB;FCGR2B;FCGR3B;ITGAM;NCF2;HLA-DPB1;RAB5C;TLR2;HLA-DPA1;ACTG1;ATP6V1B2;VAMP3;HLA-DRB1;CTSL;THBS1;ATP6V1G1;ATP6V0E1;ATP6V0C;ATP6V0D1;ATP6V1E1;HLA-DRA;ATP6V0B;CLEC7A;RAB7A;MRC1;TLR6;CYBA;HLA-DOB;HLA-E;ATP6V1D;TUBA4A;HLA-DMA;STX7;M6PR;CTSS;DYNC1LI1;HLA-DQB1;HLA-A;ATP6V1C1;TCIRG1;TUBA1C;RILP;HLA-DQA2;STX12;RAC1;TUBB6;HLA-DQA1;ATP6V0A1
30,prerank,KEGG_2021_Human__B cell receptor signaling pathway,0.6292490263789827,2.0544689150086453,0.0,0.0,0.0,41/78,18.77%,LILRB4;RAC2;LILRA2;LILRB1;LILRA5;LILRA3;CD72;IFITM1;LILRA6;LILRB3;LILRA1;LILRB2;INPP5D;FCGR2B;BTK;NFKBIE;GRB2;PIK3AP1;MAP2K2;NFKBIA;LILRA4;PRKCB;PTPN6;MAP2K1;BCL10;PLCG2;PIK3CD;MALT1;NFKBIB;CD22;NFKB1;AKT3;SYK;NRAS;RASGRP3;LYN;CD79B;VAV1;PPP3R1;NFATC2;RELA
31,prerank,KEGG_2021_Human__Intestinal immune network for IgA production,0.691509663671905,2.053813776835009,0.0,0.0,0.0,30/36,27.69%,IL10;TNFSF13B;TGFB1;CD80;CD86;ICOS;CXCR4;ITGA4;HLA-DPB1;ICOSLG;CD28;HLA-DPA1;CD40LG;HLA-DRB1;IL6;ITGB7;AICDA;HLA-DRA;HLA-DOB;HLA-DMA;HLA-DQB1;HLA-DQA2;TNFRSF13C;TNFSF13;HLA-DQA1;IL15RA;HLA-DMB;CD40;TNFRSF13B;HLA-DOA
32,prerank,KEGG_2021_Human__NOD-like receptor signaling pathway,0.5875923797879075,2.047237893799115,0.0,0.0,0.0,80/143,26.96%,CCL2;TRPM2;TRPV2;SHARPIN;CYBB;PSTPIP1;IL1B;GABARAP;P2RX7;IRF7;TLR4;MEFV;NLRP3;NLRC4;ATG5;CARD9;CXCL2;CXCL3;CARD16;RHOA;TXN2;TNFAIP3;CASP5;RIPK2;FADD;CCL5;BIRC3;CASP1;NFKBIA;TNF;AIM2;NAMPT;PKN1;CXCL1;BCL2;IRAK4;ITPR2;JAK1;CARD8;IL6;GBP5;NFKBIB;GABARAPL1;MYD88;NFKB1;TANK;GABARAPL2;VDAC2;CASP4;GBP2;OAS2;BIRC2;NOD2;RBCK1;CYBA;IKBKE;VDAC1;ANTXR2;CARD17;RELA;CASP8;TICAM1;PYCARD;TAB2;CAMP;ITPR1;ATG12;OAS3;TRAF3;IKBKG;TRAF5;GBP1;IFI16;IFNAR1;CTSB;NAIP;TBK1;OAS1;MAPK13;IFNAR2
33,prerank,KEGG_2021_Human__Tuberculosis,0.5923284869362238,2.0420776168479664,0.0,0.0,0.0,81/151,22.13%,FCGR3A;FCER1G;BAX;FCGR2A;CLEC4E;CD209;CORO1A;IL10;ITGB2;FCGR1A;IL1B;CD14;TGFB1;IL1A;CALM3;ITGAX;TLR4;IL10RA;FCGR2B;CR1;FCGR3B;CARD9;ITGAM;HLA-DPB1;RAB5C;RHOA;RIPK2;BID;FADD;LSP1;CYCS;TLR2;TNF;IFNGR2;IRAK1;HLA-DPA1;IRAK2;BCL2;IRAK4;JAK1;HLA-DRB1;TRADD;BCL10;ATP6V0C;IL6;CEBPB;ATP6V0D1;SPHK1;MALT1;PLK3;MYD88;NFKB1;RFXANK;AKT3;SYK;HLA-DRA;ATP6V0B;CLEC7A;RAB7A;MRC1;NOD2;TLR6;CEBPG;HLA-DOB;TLR1;HLA-DMA;IFNG;PPP3R1;CTSS;RELA;CASP8;HLA-DQB1;RFX5;TCIRG1;IL10RB;CAMP;HLA-DQA2;IFNGR1;BAD;HLA-DQA1;ATP6V0A1
34,prerank,KEGG_2021_Human__Inflammatory bowel disease,0.6593761289486466,2.0402138783740122,0.0,0.0,0.0,34/55,22.10%,IL12RB1;IL2RG;IL10;IL1B;FOXP3;STAT4;TGFB1;IL1A;TLR4;MAF;TBX21;HLA-DPB1;IL21R;TLR2;TNF;IFNGR2;HLA-DPA1;IL18R1;IL18RAP;HLA-DRB1;IL6;NFKB1;HLA-DRA;NOD2;HLA-DOB;HLA-DMA;IFNG;RELA;HLA-DQB1;HLA-DQA2;IFNGR1;IL4R;HLA-DQA1;GATA3
