,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
48,prerank,KEGG_2021_Human__PI3K-Akt signaling pathway,-0.4595278957462174,-1.6061148929389388,0.0,0.038937974102100134,0.347,23/94,11.55%,NR4A1;PTEN;CREB5;SOS2;VEGFA;AKT1;ITGA4;JAK1;JAK2;OSM;GSK3B;KRAS;SGK1;CDKN1B;PIK3CB;GNB1;HSP90AB1;PIK3CD;SPP1;GNG11;MCL1;STK11;MAPK1
47,prerank,KEGG_2021_Human__Sphingolipid signaling pathway,-0.5238036917910296,-1.6135224476365115,0.01904761904761905,0.03769053328418388,0.331,22/54,16.97%,ROCK1;PTEN;GNAQ;AKT1;TNF;PRKCB;GNAI3;GNAI2;KRAS;PLCB2;PIK3CB;CERS2;MAPK14;SGPL1;PIK3CD;MAP3K5;MAPK1;ABCC1;SGPP1;PPP2R5A;ROCK2;S1PR4
46,prerank,KEGG_2021_Human__Yersinia infection,-0.49956926268564406,-1.6207085416585771,0.0,0.03557575581000107,0.31,21/68,13.63%,ROCK1;FOS;GNAQ;WASF2;AKT1;ACTR2;JUN;TNF;VAV3;ITGA4;NLRP3;NFKBIA;GSK3B;WIPF1;PIK3CB;MAPK14;PIK3CD;PIP5K1B;MAPK1;MAP2K3;SKAP2
45,prerank,KEGG_2021_Human__GnRH signaling pathway,-0.6088341776385654,-1.6339061204530945,0.014218009478672985,0.033289365996297206,0.292,11/28,12.84%,SOS2;GNAQ;JUN;PRKCB;KRAS;CALM1;PLCB2;MAPK14;MAP3K2;MAPK1;MAP2K3
44,prerank,KEGG_2021_Human__Apelin signaling pathway,-0.5713155012894553,-1.636682741000609,0.0,0.03360008781148176,0.291,13/42,11.55%,GNAQ;AKT1;GNAI3;MEF2C;MEF2A;GNAI2;KRAS;CALM1;PLCB2;GNB1;SPP1;GNG11;MAPK1
43,prerank,KEGG_2021_Human__Platelet activation,-0.5524022392233612,-1.6530022810502412,0.014598540145985401,0.029418007916390924,0.254,14/44,11.55%,TLN1;ROCK1;PPP1R12A;GNAQ;AKT1;GNAI3;ORAI1;GNAI2;PPP1CB;PLCB2;PIK3CB;MAPK14;PIK3CD;MAPK1
42,prerank,KEGG_2021_Human__Phosphatidylinositol signaling system,-0.6132449008324479,-1.6567208359757444,0.004830917874396135,0.029568454062304805,0.25,10/29,11.71%,DGKH;PTEN;PRKCB;SACM1L;CALM1;PLCB2;PIK3CB;PIK3CD;PIP5K1B;PIP4K2A
41,prerank,KEGG_2021_Human__Vascular smooth muscle contraction,-0.6171527582397079,-1.6623886524134839,0.014285714285714285,0.0287300061183463,0.238,12/28,16.94%,ROCK1;PPP1R12A;GNAQ;PRKCB;CALM1;PPP1CB;PLCB2;MYH9;MAPK1;BRAF;PPP1R12C;ROCK2
40,prerank,KEGG_2021_Human__Alcoholism,-0.6352734208759208,-1.6662522101895194,0.00558659217877095,0.028359543611706884,0.233,12/32,13.68%,CREB5;SOS2;GNAI3;GNAI2;KRAS;CALM1;PPP1CB;GNB1;FOSB;GNG11;MAPK1;BRAF
39,prerank,KEGG_2021_Human__IL-17 signaling pathway,-0.5937428322787053,-1.668188628037832,0.005494505494505495,0.028756227602482302,0.231,12/30,11.55%,FOS;PTGS2;JUND;CXCL2;JUN;TNF;NFKBIA;GSK3B;MAPK14;HSP90AB1;FOSB;MAPK1
37,prerank,KEGG_2021_Human__B cell receptor signaling pathway,-0.6011832026458627,-1.676691367819274,0.006896551724137931,0.027827845326315735,0.221,13/40,11.55%,PPP3CA;FOS;SOS2;AKT1;JUN;VAV3;PRKCB;NFKBIA;GSK3B;KRAS;PIK3CB;PIK3CD;MAPK1
36,prerank,KEGG_2021_Human__Gap junction,-0.656438579527477,-1.681696473609476,0.0,0.026202060814419875,0.205,11/22,11.55%,SOS2;GNAQ;PRKCB;GNAI3;TUBB4B;GNAI2;KRAS;PLCB2;TUBB3;MAP3K2;MAPK1
35,prerank,KEGG_2021_Human__Glucagon signaling pathway,-0.635181418276696,-1.6870483660665276,0.013636363636363636,0.025811929526639778,0.198,8/30,7.75%,PPP3CA;CREB5;GNAQ;AKT1;SIRT1;CALM1;PLCB2;PGAM4
34,prerank,KEGG_2021_Human__Progesterone-mediated oocyte maturation,-0.6397159933286363,-1.6891055685401175,0.004273504273504274,0.025691912985804408,0.192,15/25,24.54%,AKT1;GNAI3;GNAI2;KRAS;PIK3CB;MAPK14;HSP90AB1;PIK3CD;MAPK1;BRAF;CPEB4;RPS6KA3;PIK3CA;STK10;IGF1R
33,prerank,KEGG_2021_Human__Long-term potentiation,-0.6699658085320428,-1.7123324734513434,0.004219409282700422,0.020733512910770142,0.157,13/25,21.10%,PPP3CA;GNAQ;PRKCB;KRAS;CALM1;PPP1CB;PLCB2;MAPK1;BRAF;PPP3R1;EP300;MAP2K2;RPS6KA3
31,prerank,KEGG_2021_Human__VEGF signaling pathway,-0.6654459059061196,-1.7252204508999578,0.008771929824561403,0.018682807446901494,0.14,11/28,11.55%,PPP3CA;PTGS2;VEGFA;AKT1;PRKCB;KRAS;PIK3CB;MAPKAPK2;MAPK14;PIK3CD;MAPK1
30,prerank,KEGG_2021_Human__ErbB signaling pathway,-0.6458490500590588,-1.7252672456232345,0.0111731843575419,0.019285478654866055,0.14,13/33,13.68%,PAK2;SOS2;AKT1;JUN;PRKCB;GSK3B;KRAS;CDKN1B;CBL;PIK3CB;PIK3CD;MAPK1;BRAF
29,prerank,KEGG_2021_Human__Serotonergic synapse,-0.6825630848218782,-1.7273034307932282,0.0,0.019485476211286892,0.137,11/22,13.68%,PTGS2;GNAQ;PRKCB;GNAI3;GNAI2;KRAS;PLCB2;GNB1;GNG11;MAPK1;BRAF
28,prerank,KEGG_2021_Human__MAPK signaling pathway,-0.535345318577198,-1.7377036159288641,0.0,0.01855396049899183,0.129,29/88,14.30%,PPP3CA;FOS;PAK2;NR4A1;SOS2;VEGFA;JUND;AKT1;JUN;TNF;PRKCB;DDIT3;MEF2C;KRAS;FLNA;DUSP7;MAPKAPK2;DUSP6;MAPK14;MAP3K5;PPM1A;MAP3K2;MAPK1;DUSP5;MAP2K3;MAX;BRAF;RASGRP4;PTPN7
27,prerank,KEGG_2021_Human__Insulin resistance,-0.5943285429423384,-1.7425560736997021,0.013793103448275862,0.018623496947070065,0.125,10/41,9.96%,PTEN;CREB5;AKT1;TNF;PRKCB;NFKBIA;GSK3B;PPP1CB;PIK3CB;PIK3CD
26,prerank,MSigDB_Hallmark_2020__Mitotic Spindle,-0.5746895672391086,-1.7661839838335336,0.0,0.014761724402490071,0.097,32/67,19.20%,ROCK1;RALBP1;CCDC88A;WASF2;RANBP9;EZR;FGD4;HOOK3;MID1IP1;FLNA;CLIP1;SSH2;MYH9;MARCKS;PREX1;SPTAN1;ARHGAP4;PPP4R2;ARL8A;VCL;TUBA4A;ARFGEF1;ARHGEF2;ARHGAP27;KNTC1;SPTBN1;NUMA1;ARAP3;KIF5B;ARF6;KIF1B;AKAP13
25,prerank,KEGG_2021_Human__Cushing syndrome,-0.6728715832941461,-1.7686364478772647,0.004830917874396135,0.014946245957521196,0.095,13/29,13.68%,NR4A1;E2F2;CREB5;GNAQ;GNAI3;ORAI1;GSK3B;GNAI2;CDKN1B;PLCB2;MAPK1;KMT2A;BRAF
24,prerank,KEGG_2021_Human__Melanogenesis,-0.6944681244960055,-1.777199613462986,0.0,0.013285551962241064,0.081,9/21,11.55%,GNAQ;PRKCB;GNAI3;GSK3B;GNAI2;KRAS;CALM1;PLCB2;MAPK1
23,prerank,KEGG_2021_Human__Circadian entrainment,-0.7580410338659191,-1.789550827300426,0.0,0.012040031465780964,0.074,10/18,11.55%,FOS;GNAQ;PRKCB;GNAI3;GNAI2;CALM1;PLCB2;GNB1;GNG11;MAPK1
22,prerank,KEGG_2021_Human__Relaxin signaling pathway,-0.6292797146509419,-1.7930478865051243,0.008620689655172414,0.0121302865742201,0.071,18/45,12.97%,FOS;CREB5;SOS2;VEGFA;AKT1;JUN;NFKBIA;GNAI3;GNAI2;KRAS;PLCB2;PIK3CB;MAPK14;GNB1;PIK3CD;GNG11;MAPK1;GNA15
21,prerank,KEGG_2021_Human__Calcium signaling pathway,-0.6966325922605918,-1.8069068281562117,0.0,0.011171941422793622,0.063,8/26,7.39%,PPP3CA;ATP2B1;GNAQ;VEGFA;PRKCB;ORAI1;CALM1;PLCB2
20,prerank,KEGG_2021_Human__Chemical carcinogenesis,-0.6005170353569548,-1.8135763541808767,0.0,0.010754970636099908,0.058,18/59,9.96%,FOS;PTGS2;CREB5;SOS2;KPNA1;VEGFA;AKT1;JUN;PRKCB;JAK2;GNAI3;GNAI2;KRAS;KPNA4;PIK3CB;BCL6;HSP90AB1;PIK3CD
19,prerank,KEGG_2021_Human__GnRH secretion,-0.7427258509721034,-1.821092930899689,0.0,0.010296302770736825,0.053,9/18,11.55%,GNAQ;AKT1;PRKCB;KRAS;PLCB2;PIK3CB;PIK3CD;SPP1;MAPK1
18,prerank,KEGG_2021_Human__Choline metabolism in cancer,-0.6482727775144463,-1.8300594374428427,0.0,0.009789354077440785,0.048,12/36,11.55%,FOS;DGKH;SOS2;WASF2;AKT1;JUN;PRKCB;KRAS;PIK3CB;PIK3CD;PIP5K1B;MAPK1
17,prerank,KEGG_2021_Human__Wnt signaling pathway,-0.6993581082895447,-1.8315137698384827,0.005405405405405406,0.010148685526711923,0.047,16/30,19.67%,PPP3CA;TPTEP2-CSNK1E;TBL1Y;JUN;PRKCB;FRAT2;TBL1XR1;FRAT1;GSK3B;PLCB2;SIAH1;SENP2;PPP3R1;ROCK2;CTNNB1;EP300
16,prerank,KEGG_2021_Human__T cell receptor signaling pathway,-0.6516115720643708,-1.8439976014362236,0.0,0.008401157858475967,0.038,15/40,11.55%,PPP3CA;FOS;PAK2;SOS2;AKT1;JUN;TNF;VAV3;NFKBIA;GSK3B;KRAS;PIK3CB;MAPK14;PIK3CD;MAPK1
15,prerank,MSigDB_Hallmark_2020__UV Response Dn,-0.6536633397468229,-1.851498622284978,0.0064516129032258064,0.007473122978760598,0.032,15/35,11.04%,ADD3;ATP2B1;PTEN;SYNE1;CITED2;NR3C1;PRKAR2B;CDKN1B;CELF2;YTHDC1;MAPK14;PRDM2;PIK3CD;ATRX;SMAD7
14,prerank,KEGG_2021_Human__Prostate cancer,-0.6472249521800958,-1.8557686506672688,0.0,0.007528479445269936,0.03,23/37,24.54%,E2F2;PTEN;CREB5;SOS2;AKT1;NFKBIA;GSK3B;KRAS;CDKN1B;PIK3CB;HSP90AB1;PIK3CD;MAPK1;BRAF;MDM2;MMP9;CTNNB1;EP300;MAP2K2;PIK3CA;CREB1;HRAS;IGF1R
13,prerank,KEGG_2021_Human__Glutamatergic synapse,-0.7569418783985038,-1.8561522003181485,0.007874015748031496,0.008066227977074932,0.03,11/18,11.55%,PPP3CA;GNAQ;PRKCB;GNAI3;GNAI2;PLCB2;SLC38A2;GLUL;GNB1;GNG11;MAPK1
12,prerank,KEGG_2021_Human__Cellular senescence,-0.6081227127957115,-1.8622058519047267,0.0,0.007664741516677537,0.028,21/56,18.05%,PPP3CA;E2F2;PTEN;ZFP36L2;HIPK1;AKT1;SIRT1;KRAS;CALM1;PPP1CB;PIK3CB;MAPKAPK2;MAPK14;PIK3CD;MAPK1;MAP2K3;VDAC2;PPP3R1;MDM2;GADD45B;ZFP36L1
11,prerank,MSigDB_Hallmark_2020__Hypoxia,-0.5779343694041206,-1.881372822897682,0.0,0.004982081985840399,0.017,24/68,13.66%,KLF6;HSPA5;FOS;ZFP36;VEGFA;PNRC1;MXI1;CITED2;NR3C1;PPP1R15A;JUN;UGP2;CCNG2;DDIT3;CDKN1B;ZNF292;PGK1;KLF7;MYH9;KLHL24;IER3;ERRFI1;DDIT4;BTG1
10,prerank,KEGG_2021_Human__Renin secretion,-0.8083442692136972,-1.8978158372403213,0.0,0.003925276716116678,0.013,7/16,7.39%,PPP3CA;GNAQ;GNAI3;ORAI1;GNAI2;CALM1;PLCB2
9,prerank,KEGG_2021_Human__Aldosterone synthesis and secretion,-0.7798401826145331,-1.90200931891721,0.003472222222222222,0.004317804387728346,0.013,9/18,7.39%,ATP2B1;NR4A1;CREB5;GNAQ;NR4A2;PRKCB;ORAI1;CALM1;PLCB2
8,prerank,KEGG_2021_Human__Cholinergic synapse,-0.719680935441571,-1.9137512870762574,0.004830917874396135,0.0033213879905602656,0.009,15/29,11.55%,FOS;CREB5;GNAQ;AKT1;PRKCB;JAK2;GNAI3;GNAI2;KRAS;PLCB2;PIK3CB;GNB1;PIK3CD;GNG11;MAPK1
7,prerank,KEGG_2021_Human__Dopaminergic synapse,-0.6692672538818093,-1.9208366704496247,0.007518796992481203,0.003321387990560266,0.008,15/42,11.12%,PPP3CA;FOS;CREB5;GNAQ;AKT1;PRKCB;GNAI3;GSK3B;GNAI2;CALM1;PPP1CB;PLCB2;MAPK14;GNB1;GNG11
6,prerank,KEGG_2021_Human__Estrogen signaling pathway,-0.6587044908095513,-1.928996628961604,0.0,0.0028469039919087995,0.006,16/43,12.25%,FOS;CREB5;SOS2;GNAQ;AKT1;JUN;GNAI3;GNAI2;KRAS;CALM1;PLCB2;PIK3CB;HSP90AB1;PIK3CD;MAPK1;RARA
5,prerank,KEGG_2021_Human__Amphetamine addiction,-0.7931618708827655,-1.9385283712246864,0.0,0.002214258660373511,0.004,9/19,10.19%,PPP3CA;FOS;CREB5;JUN;PRKCB;SIRT1;CALM1;PPP1CB;FOSB
4,prerank,KEGG_2021_Human__Focal adhesion,-0.6296632453483244,-1.9741607750568517,0.0,0.0019928327943361597,0.003,21/65,11.55%,TLN1;ROCK1;PAK2;PTEN;PPP1R12A;SOS2;VEGFA;AKT1;JUN;ACTN1;VAV3;ITGA4;PRKCB;GSK3B;PPP1CB;FLNA;PIK3CB;PIK3CD;PIP5K1B;SPP1;MAPK1
3,prerank,KEGG_2021_Human__cAMP signaling pathway,-0.6246585161701508,-1.9797118677150807,0.0,0.0024910409929201995,0.003,17/53,9.96%,ROCK1;ATP2B1;FOS;PPP1R12A;CREB5;AKT1;JUN;VAV3;NFKBIA;GNAI3;ORAI1;GNAI2;CALM1;PPP1CB;PIK3CB;ACOX1;PIK3CD
2,prerank,KEGG_2021_Human__Oxytocin signaling pathway,-0.6770432444564098,-2.0057746626793587,0.0,0.0011071293301867554,0.001,15/45,7.39%,PPP3CA;ROCK1;FOS;PTGS2;PPP1R12A;GNAQ;JUN;PRKCB;GNAI3;MEF2C;GNAI2;KRAS;CALM1;PPP1CB;PLCB2
1,prerank,"KEGG_2021_Human__Parathyroid hormone synthesis, secretion and action",-0.7235075025008364,-2.0289727414436958,0.0,0.0,0.0,11/35,7.39%,FOS;CREB5;GNAQ;NR4A2;JUND;PRKCB;GNAI3;MEF2C;MEF2A;GNAI2;PLCB2
0,prerank,KEGG_2021_Human__cGMP-PKG signaling pathway,-0.7064146118243904,-2.0320488416494182,0.0,0.0,0.0,14/41,7.39%,PPP3CA;ROCK1;ATP2B1;PPP1R12A;CREB5;GNAQ;AKT1;GNAI3;MEF2C;MEF2A;GNAI2;CALM1;PPP1CB;PLCB2
