,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
13,prerank,KEGG_2021_Human__Lipid and atherosclerosis,0.5141706174359433,2.1432496350082397,0.0,9.018827843757826e-05,0.001,85/177,22.33%,CCL2;NCF1;TLR2;NCF2;CYBB;CCL3;BAX;MIB1;CALM3;LY96;TLR4;FAS;HSPA5;IRF7;RHOA;MMP9;SOD2;OLR1;CD14;NCF4;LDLR;CASP1;ICAM1;IL1B;HSPA1L;HSP90AA1;HSP90B1;TANK;RAP1B;CCL3L1;BID;NFKBIA;CDC42;MAPK1;RAP1A;LYN;HSPA8;HSPD1;HSPA6;IRAK1;IKBKB;MYD88;NRAS;TRAF3;PIK3CA;IRAK4;CHUK;DDIT3;TAB2;TBK1;VAV1;APAF1;TICAM1;CXCL1;NFKB1;CD40LG;PIK3CB;TLR6;TNF;RELA;PPP3CB;STAT3;PDPK1;PIK3CD;PPP3R1;HSP90AB1;BCL2;IKBKE;HSPA1A;TNFRSF1A;HSPA4;KRAS;AKT3;PRKCA;TRAF6;EIF2S1;IL6;POU2F2;ABCA1;ATF4;ITPR1;CASP8;CYBA;MAP3K5;ROCK2
15,prerank,KEGG_2021_Human__Measles,0.5214658910161024,2.098423676098247,0.0,8.267258856778007e-05,0.001,63/118,21.34%,IL2RG;TRADD;TLR2;BAX;CDKN1B;IFIH1;TLR4;JAK3;FAS;IRF7;IL2RA;IL1B;HSPA1L;IL1A;TNFAIP3;DDX58;MSN;CD28;BBC3;BID;NFKBIA;CCND3;OAS2;HSPA8;JAK1;CD3E;SLAMF1;HSPA6;MX2;IRAK1;IKBKB;MYD88;TRAF3;FADD;CD46;PIK3CA;IRAK4;CHUK;TAB2;IFNAR1;TBK1;ADAR;APAF1;NFKB1;PIK3CB;RELA;STAT3;PIK3CD;OAS3;STAT1;STAT5A;BCL2;IKBKE;HSPA1A;STAT5B;RCHY1;EIF2AK2;NFKBIB;AKT3;TRAF6;EIF2S1;IL6;CASP8
16,prerank,KEGG_2021_Human__Salmonella infection,0.49000046757804594,2.0947993896900634,0.0,7.631315867795084e-05,0.001,114/221,24.70%,NLRC4;TRADD;TLR2;BAX;EXOC7;DYNLRB1;LY96;TLR4;CASP5;RHOG;PFN1;RHOA;MLKL;DYNLT3;ARPC4;CD14;ARPC1B;ACTR3;CASP1;RRAS;IL1B;RHOH;HSP90AA1;BIRC2;HSP90B1;DCTN4;CYTH4;MYL12A;ARL8A;ARPC5;ACTB;NFKBIA;CDC42;MAPK1;ARPC3;RAB7A;ARF6;ARL8B;RAB5C;EXOC5;PTPRC;NCKAP1L;BIRC3;VPS41;DYNC1LI2;RAB5B;SNX18;TLR5;BRK1;FLNA;IRAK1;IKBKB;MYD88;VPS18;ELMO1;FADD;PIK3CA;ACTR10;IRAK4;CASP4;CHUK;TAB2;RIPK2;PIK3CG;KPNA1;ARPC2;M6PR;ACTG1;ELMO2;MAP2K1;SKP1;PLEKHM2;NFKB1;GCC2;PIK3CB;ACTR2;KPNA4;TLR6;ABI1;TNF;RELA;PKN1;PLEKHM1;PIK3CD;DYNC1LI1;RAB5A;HSP90AB1;ACTR1A;BCL2;MYL12B;TNFRSF1A;ARF1;AHNAK;DNM2;AKT3;CYTH1;TRAF6;IL6;DYNC1H1;TAB3;S100A10;CASP8;FHOD1;ARPC1A;ROCK2;RAF1;MYC;NAIP;RAC1;KPNA3;PIK3C2A;PIK3C3;GSDMD;MAP2K3
17,prerank,KEGG_2021_Human__Chemokine signaling pathway,0.5123578097861297,2.087853382678927,0.0,7.086221877238291e-05,0.001,75/152,20.14%,CCL2;NCF1;FGR;HCK;RAC2;CCL3;CCR1;GNG10;CCL23;JAK3;WAS;RHOA;PIK3R5;CXCR4;CCL7;CCL4;DOCK2;GNG2;RASGRP2;ADCY7;ADCY3;CCR2;RAP1B;PTK2B;GNG5;CCL3L1;GRB2;NFKBIA;CDC42;PREX1;MAPK1;CCR4;RAP1A;CCR5;CCL20;CX3CR1;LYN;ARRB2;PRKCB;CRKL;GNAI3;GNAI2;IKBKB;NRAS;ELMO1;GRK5;PIK3CA;CHUK;GNB4;PIK3CG;CXCL16;GNB1;PRKCD;MAP2K1;VAV1;CXCL1;NFKB1;ITK;CXCR6;ARRB1;PIK3CB;RELA;STAT3;PIK3CD;STAT1;CXCL13;PLCG2;CCL19;STAT5B;SOS2;NFKBIB;GRK6;KRAS;AKT3;PRKACA
19,prerank,KEGG_2021_Human__Neutrophil extracellular trap formation,0.5410631493614941,2.0803545899028686,0.0,6.613807085422405e-05,0.001,37/93,15.81%,FCGR3A;FCGR1A;NCF1;TLR8;SIGLEC9;FPR1;FCGR2A;TLR2;NCF2;CYBB;AQP9;RAC2;ITGAM;FPR2;TLR4;ITGB2;FPR3;CR1;SELPLG;NCF4;CASP1;ITGAL;ACTB;MAPK1;PRKCB;PPIF;PIK3CA;CASP4;HDAC4;ATG7;C5AR1;ACTG1;MAP2K1;NFKB1;PIK3CB;RELA;PIK3CD
20,prerank,KEGG_2021_Human__Necroptosis,0.5202680614668616,2.079106950015218,0.0,6.200444142583505e-05,0.001,58/107,25.15%,PPID;CHMP5;TRADD;CYBB;BAX;FTL;FTH1;CHMP2B;TLR4;JAK3;FAS;MLKL;IFNGR2;STAT4;SQSTM1;CASP1;IL1B;HSP90AA1;BIRC2;IL1A;TNFAIP3;VPS4B;ZBP1;BID;BIRC3;JAK1;PLA2G4C;CHMP4B;CFLAR;XIAP;FADD;IFNAR1;SPATA2L;TICAM1;TNF;VPS4A;IFNGR1;STAT3;STAT1;STAT5A;HSP90AB1;BCL2;STAT5B;TRPM7;EIF2AK2;TNFRSF1A;CHMP7;RBCK1;PYGM;PYGL;CASP8;CHMP3;STAT6;VDAC2;GLUL;CHMP2A;IFNAR2;JAK2
22,prerank,KEGG_2021_Human__Fc gamma R-mediated phagocytosis,0.5325562999527024,2.0445653332379075,0.0,0.0001167142426839248,0.002,42/85,20.28%,FCGR3A;FCGR1A;NCF1;FCGR2A;HCK;RAC2;WAS;MARCKS;ARPC4;CFL1;ARPC1B;ACTR3;ARPC5;INPP5D;CDC42;MAPK1;ARPC3;ARF6;PTPRC;LYN;ASAP1;PLA2G4C;PRKCB;VASP;CRKL;PIK3CA;PRKCD;ARPC2;AMPH;MARCKSL1;MAP2K1;VAV1;PIK3CB;ACTR2;PIK3CD;GAB2;PLCG2;DNM2;AKT3;SPHK1;PRKCA;SYK
23,prerank,KEGG_2021_Human__Hepatitis C,0.49593241098301166,2.0218924873374227,0.0,0.00016534517713556014,0.003,60/129,21.34%,YWHAH;TRADD;BAX;E2F3;RSAD2;FAS;IRF7;LDLR;CDKN1A;YWHAG;DDX58;GRB2;BID;NFKBIA;YWHAZ;MAPK1;OAS2;PPP2CA;JAK1;IFIT1;CFLAR;MX2;YWHAQ;IKBKB;NRAS;TRAF3;PPP2R2A;FADD;PIK3CA;YWHAB;CHUK;IFNAR1;SOCS3;TBK1;RNASEL;MAP2K1;APAF1;TICAM1;NFKB1;RB1;PIK3CB;TNF;RELA;STAT3;PIK3CD;PIAS1;OAS3;STAT1;IKBKE;EIF2AK2;SOS2;EGFR;TNFRSF1A;KRAS;AKT3;NR1H3;TRAF6;EIF2S1;PSME3;CASP8
24,prerank,KEGG_2021_Human__Viral carcinogenesis,0.4826833349897484,2.0108333667197824,0.0,0.0002088570658554444,0.004,74/155,24.25%,YWHAH;TRADD;BAX;CDKN1B;GTF2E2;JAK3;IL6ST;IRF7;RHOA;TBPL1;GTF2B;CDKN1A;YWHAG;GTF2A1;EGR2;CCNA2;GRB2;NFKBIA;YWHAZ;CDC42;MAPK1;CCR4;CCR5;CCND3;TRAF1;LYN;NFKB2;JAK1;YWHAQ;NRAS;TRAF3;KAT2B;PIK3CA;YWHAB;SRF;HDAC4;GTF2H1;ATP6V0D1;HLA-G;NFKB1;EGR3;RB1;PIK3CB;HLA-E;UBR4;CREB1;RELA;ATF2;HNRNPK;STAT3;UBE3A;PIK3CD;STAT5A;STAT5B;EIF2AK2;RASA2;ACTN1;EP300;SP100;KRAS;GTF2E1;PRKACA;SYK;ATF4;CDK1;CASP8;RBPJ;SKP2;SNW1;POLB;MDM2;MAPKAPK2;RAC1;HLA-A
25,prerank,KEGG_2021_Human__Shigellosis,0.4725239928151826,2.008746745921781,0.0,0.00019841421256267216,0.004,98/204,24.11%,PPID;NLRC4;TRADD;HK3;BAX;GABARAP;TNIP1;TLR4;PFN1;RHOA;RRAGC;ARPC4;CD14;ARPC1B;ITGA5;SQSTM1;ACTR3;GABARAPL2;CASP1;IL1B;ATG5;CYTH4;MYL12A;FBXW11;TIFA;ARPC5;ACTB;UBE2D1;NFKBIA;PIK3R4;CDC42;MAPK1;ARPC3;ARF6;RRAGD;UBE2N;TLN1;BNIP3;TLR5;BCL10;CRKL;UBE2D2;IKBKB;MYD88;ELMO1;UBE2D3;PIK3CA;ILK;CASP4;CHUK;UBE2V2;TAB2;CD44;PRKCQ;RIPK2;CALCOCO2;TBK1;PRKCD;ARPC2;ACTG1;ELMO2;ITPR2;SKP1;NFKB1;PIK3CB;ACTR2;TNF;RELA;ARHGEF2;UBC;CBX3;PIK3CD;HCLS1;BCL2;PLCG2;MYL12B;NFKBIB;EGFR;TNFRSF1A;ARF1;ACTN1;IL1R1;AKT3;CYTH1;TRAF6;RBCK1;ATG12;TAB3;ITPR1;GABARAPL1;ARPC1A;ROCK2;ROCK1;MDM2;NAIP;CRK;RAC1;PIK3C3
26,prerank,KEGG_2021_Human__Yersinia infection,0.49814373471169454,1.9963993721977566,0.0,0.00018896591672635445,0.004,51/128,14.94%,CCL2;NLRC4;FCGR2A;RAC2;TLR4;WIPF1;WAS;RHOG;RHOA;SKAP2;ARPC4;ARPC1B;ITGA5;ACTR3;CASP1;IL1B;LCP2;PTK2B;ARPC5;ACTB;NFKBIA;CDC42;MAPK1;ARPC3;ARF6;MEFV;LCK;CD4;ITGA4;CRKL;IRAK1;IKBKB;MYD88;ELMO1;PIK3CA;IRAK4;CHUK;TAB2;TBK1;ARPC2;ACTG1;ELMO2;MAP2K1;VAV1;TICAM1;NFKB1;PIK3CB;ACTR2;TNF;RELA;PKN1
27,prerank,KEGG_2021_Human__B cell receptor signaling pathway,0.5455593204226232,1.9934751451015942,0.0,0.00018037655687515652,0.004,41/73,20.28%,LILRA6;LILRA2;LILRB4;PIK3AP1;RAC2;LILRB3;LILRA3;LILRA5;LILRB1;LILRB2;IFITM1;LILRA1;GRB2;INPP5D;NFKBIA;MAPK1;LYN;BTK;PRKCB;NFKBIE;BCL10;IKBKB;NRAS;PIK3CA;CHUK;PTPN6;MAP2K1;VAV1;NFKB1;PIK3CB;RELA;PPP3CB;PIK3CD;CD22;PPP3R1;PLCG2;SOS2;NFKBIB;KRAS;AKT3;SYK
28,prerank,MSigDB_Hallmark_2020__Complement,0.4734590420918605,1.9784376756531272,0.0,0.0002156676223507306,0.005,74/173,17.88%,FCER1G;S100A12;GZMK;SERPINA1;PIM1;PLA2G7;ITGAM;CALM3;PLEK;PLSCR1;CASP5;HSPA5;WAS;RHOG;IRF7;CR1;PFN1;PIK3R5;LTA4H;PLAUR;OLR1;MSRB1;FCN1;TIMP2;GNG2;ANXA5;CASP1;TNFAIP3;DOCK4;LCP2;IRF2;TIMP1;GMFB;GRB2;F5;GCA;AKAP10;CEBPB;DUSP6;LYN;MAFF;LAMP2;LCK;FYN;ZEB1;GNAI3;CDA;GZMA;GNAI2;CD46;PIK3CA;CASP4;GNB4;DUSP5;PIK3CG;DPP4;S100A9;PRKCD;DOCK10;SH2B3;ADAM9;CXCL1;CD40LG;USP15;PPP4C;CPQ;CTSL;VCPIP1;PSMB9;IRF1;PDGFB;CTSS;HSPA1A;EHD1
29,prerank,KEGG_2021_Human__Toll-like receptor signaling pathway,0.5167982388913128,1.9709362391819902,0.0,0.00020668147141945017,0.005,46/79,26.16%,SPP1;TLR8;TLR2;CCL3;LY96;TLR4;IRF7;CCL4;CD14;IL1B;CCL3L1;NFKBIA;MAPK1;TLR5;IRAK1;IKBKB;MYD88;TRAF3;FADD;PIK3CA;IRAK4;CHUK;TAB2;IFNAR1;TBK1;MAP2K1;TICAM1;TLR1;NFKB1;PIK3CB;TLR6;TNF;RELA;PIK3CD;STAT1;IKBKE;AKT3;TRAF6;IL6;CASP8;RAC1;IRF5;MAP2K3;IFNAR2;IL12A;TOLLIP
32,prerank,KEGG_2021_Human__Prostate cancer,0.5096010186830996,1.9567444706069141,0.0,0.0002380970550752066,0.006,41/86,23.11%,CDKN1B;E2F3;MMP9;IL1R2;HSP90AA1;CDKN1A;HSP90B1;PLAU;ETV5;GRB2;NFKBIA;MAPK1;PTEN;ZEB1;IKBKB;NRAS;PIK3CA;CHUK;MAP2K1;NFKB1;RB1;PIK3CB;CREB1;RELA;IGF1R;PDPK1;PIK3CD;PDGFB;HSP90AB1;FGFR1;BCL2;SOS2;EGFR;EP300;KRAS;AKT3;TMPRSS2;PLAT;ATF4;RAF1;MDM2
33,prerank,KEGG_2021_Human__Autophagy,0.485590386192196,1.9528400363668337,0.0,0.00026709605537282794,0.007,74/128,29.35%,RAB39B;GABARAP;RRAGC;SQSTM1;GABARAPL2;RRAS;TANK;ATG5;RAB1A;SH3GLB1;PIK3R4;MAPK1;RAB7A;RRAGD;SNAP29;HIF1A;PPP2CA;RAB8A;CAMKK2;LAMP2;PTEN;BNIP3;RHEB;CFLAR;NRAS;ZFYVE1;PIK3CA;ATG4C;RAB33B;PRKCQ;ATG7;TBK1;PRKCD;NRBF2;MAP2K1;PIK3CB;ATG3;MRAS;RB1CC1;LAMP1;MTMR14;IGF1R;CTSL;PDPK1;PIK3CD;ATG16L2;BCL2;IGBP1;TP53INP2;ATG2B;KRAS;AKT3;PRKACA;TRAF6;EIF2S1;ATG9B;MTMR3;ATG12;ITPR1;UVRAG;GABARAPL1;RAF1;PIK3C3;IRS2;SUPT20H;BCL2L1;CTSB;ERN1;MTOR;TSC2;VMP1;IRS1;RRAGB;SMCR8
34,prerank,KEGG_2021_Human__Human cytomegalovirus infection,0.4615731199003694,1.950973550409684,0.0,0.00025720360887753797,0.007,87/182,24.55%,CCL2;TRADD;RAC2;CCL3;BAX;CALM3;E2F3;CCR1;GNG10;FAS;RHOA;PTGER2;CXCR4;CCL4;GNG2;IL1B;ADCY7;ADCY3;CDKN1A;PTGER4;PTK2B;GNG5;CCL3L1;IL10RA;GRB2;BID;NFKBIA;IL10RB;MAPK1;CCR5;GNA13;JAK1;PRKCB;RHEB;CRKL;GNAI3;GNAI2;IKBKB;NRAS;FADD;PIK3CA;CHUK;GNB4;GNB1;TBK1;HLA-G;MAP2K1;ITPR2;NFKB1;ELK1;RB1;PIK3CB;HLA-E;TNF;CREB1;RELA;ATF2;PPP3CB;STAT3;PIK3CD;PPP3R1;CALR;SOS2;EGFR;TNFRSF1A;IL6R;IL1R1;KRAS;AKT3;PRKACA;PRKCA;TAP1;IL6;ATF4;ITPR1;CASP8;SP1;B2M;ROCK2;ROCK1;RAF1;MYC;MDM2;CRK;RAC1;HLA-A;RAC3
36,prerank,MSigDB_Hallmark_2020__mTORC1 Signaling,0.45216867859349774,1.9276123167879604,0.0,0.0004960355314066804,0.014,95/193,26.88%,ATP6V1D;STIP1;EIF2S2;CACYBP;TRIB3;SLA;ITGB2;BUB1;HSPA5;PSAT1;SKAP2;CXCR4;LTA4H;CANX;RIT1;RRM2;SQSTM1;ACTR3;IFI30;LDLR;SERP1;MTHFD2;CDKN1A;HSP90B1;USO1;AK4;RAB1A;SLC7A5;HMGCR;NAMPT;P4HA1;TES;PGK1;SLC2A3;LDHA;IDI1;HSPD1;CFP;ACLY;INSIG1;TXNRD1;GLRX;UBE2D3;HPRT1;ADD3;DDIT3;GTF2H1;HMGCS1;STARD4;TBK1;NMT1;M6PR;CYP51A1;PNP;SCD;UFM1;GBE1;ACTR2;PSMC6;PSMC4;SERPINH1;CCNG1;ELOVL6;IFRD1;PPP1R15A;ADIPOR2;RPN1;BCAT1;GLA;CALR;SQLE;NFKBIB;HSPA4;ETF1;ENO1;PDAP1;PSME3;PLK1;PITPNB;SEC11A;ATP2A2;ALDOA;PSMD13;IGFBP5;EDEM1;MAP2K3;SLC7A11;SSR1;PHGDH;BHLHE40;BTG2;GCLC;MLLT11;TUBA4A;YKT6
37,prerank,KEGG_2021_Human__Endocytosis,0.4507706383924391,1.9262771610045846,0.0,0.0004789308579098983,0.014,119/222,29.14%,VTA1;IL2RG;CHMP5;CHMP2B;RUFY1;WIPF1;RHOA;RAB10;CXCR4;IL2RA;ARPC4;SNX3;ARPC1B;ACTR3;LDLR;CAPZA2;HSPA1L;ARF4;VPS4B;CYTH4;SH3GLB1;DAB2;SH3KBP1;RAB35;ARPC5;TGFBR2;SMAP2;CAPZB;DNAJC6;IST1;CDC42;ARPC3;RAB7A;ARF6;AGAP2;RAB5C;IGF2R;CCR5;CLTA;TSG101;HSPA8;ARRB2;RAB8A;ASAP1;VPS26A;CHMP4B;RAB5B;CAPZA1;HSPA6;ZFYVE16;AP2A2;SMAD2;SPG21;CBL;GRK5;ARAP1;AP2B1;ARPC2;AMPH;TGFBR1;CLTC;HLA-G;RAB22A;ARRB1;ACTR2;HLA-E;STAM2;IGF1R;VPS4A;SNX6;PARD6A;VPS35;RAB5A;SNX1;HSPA1A;EHD1;EGFR;GRK6;ARF1;VPS29;DNM2;CHMP7;CYTH1;ITCH;PARD6G;TRAF6;NEDD4;RAB31;CHMP3;ARPC1A;PSD4;SNX2;RAB11B;PDCD6IP;RAB11FIP4;MDM2;GIT2;AP2M1;HLA-A;CHMP2A;SNX12;EPN1;VPS37A;EPS15;ARFGEF2;AGAP3;KIF5B;USP8;RNF41;ACAP2;ARF3;RUFY2;ARAP2;CHMP1A;EPS15L1;SH3GL1;PRKCI;HSPA1B;EHD4
