,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
22,prerank,KEGG_2021_Human__Legionellosis,0.6002702117983999,1.8145162250852513,0.0,0.005526341759124808,0.055,16/55,13.17%,CXCL8;TLR2;CXCL1;CXCL2;ITGAM;HSPA6;RAB1A;NFKBIA;CLK1;IL1B;HSPA1B;HSPA1A;NFKB2;HSPD1;HSPA2;CXCL3
23,prerank,KEGG_2021_Human__Fluid shear stress and atherosclerosis,0.5371164898782549,1.8142315854050575,0.0,0.00506581327919774,0.055,50/121,21.75%,PDGFA;CAV1;CCL2;IL1R2;IL1R1;SDC4;MAPK13;TXN;CAV2;VEGFA;SDC1;HMOX1;GPC1;PRKAA2;ACVR1;SDC2;ICAM1;THBD;GSTO2;MGST1;BMPR1B;PIAS4;IL1B;ASS1;FOS;DUSP1;EDN1;CTSL;MAPK11;SQSTM1;MAPK12;HSP90AA1;KLF2;BCL2;ACVR2A;BMP4;MMP2;JUN;ACTG1;PLAT;RAC3;GSTM3;GSTM1;PIK3R3;SRC;CALM3;ITGAV;CALM1;MEF2C;NOS3
24,prerank,MSigDB_Hallmark_2020__Angiogenesis,0.7180446563272934,1.8076614437286267,0.0035149384885764497,0.005177149834784504,0.06,11/24,9.78%,TIMP1;PDGFA;SPP1;FGFR1;VCAN;FSTL1;VEGFA;JAG1;THBD;APP;TNFRSF21
27,prerank,KEGG_2021_Human__MAPK signaling pathway,0.49392499655755956,1.7935943944338573,0.0,0.006125498710050329,0.074,76/232,16.21%,PDGFA;MAPKAPK2;IL1R1;FGFR1;PDGFRA;MAP4K3;MAP3K20;DUSP6;MET;DUSP5;IRAK1;MAPK13;MAPK8IP2;EREG;MYC;EPHA2;MAP2K3;PRKCA;FLNC;EFNA1;FGFR2;VEGFA;FLNB;HSPA6;MAP3K8;GADD45A;KITLG;TGFB2;PGF;GADD45G;PRKCB;IGF1R;NRAS;KRAS;AREG;ATF4;MAPK8IP1;ERBB2;ERBB3;SRF;EGFR;TAB2;JUND;DUSP8;FGFR3;MKNK2;CACNB4;CACNA1G;IL1B;HSPA1B;RELB;MAPK8IP3;HSPA1A;NFKB2;FOS;DUSP1;NGFR;DUSP4;CRK;TGFA;RPS6KA6;MAPK11;PPP3CB;GADD45B;MAPK12;FLT1;CACNG4;HSPA2;HRAS;CACNA1D;HSPB1;CACNA2D4;DUSP10;JUN;MAP4K4;EFNA5
28,prerank,MSigDB_Hallmark_2020__UV Response Dn,0.5190000969624897,1.7921281555308688,0.0,0.005861869651643101,0.076,42/128,14.42%,CAV1;LAMC1;TFPI;SERPINE1;F3;SYNJ2;PDLIM5;INSIG1;MET;FHL2;ID1;MYC;AMPH;PRKCA;LDLR;COL1A1;SDC2;DYRK1A;SMAD3;IGF1R;TJP1;DDAH1;ERBB2;ADORA2B;FZD2;BHLHE40;SLC7A1;PTEN;LTBP1;SIPA1L1;ABCC1;CDC42BPA;ADGRL2;DUSP1;RBPMS;VLDLR;IRS1;DLG1;PLPP3;TENT4A;PTPN21;ACVR2A
29,prerank,KEGG_2021_Human__Pathogenic Escherichia coli infection,0.5093694364754484,1.7765420850957172,0.0,0.007666565632357294,0.102,53/167,16.31%,CXCL8;IL1R1;NLRP3;MYO10;ARPC1A;TUBB3;CLDN4;IRAK1;MAPK13;CLDN1;MYO5B;OCLN;MYH14;MYO5C;SEC24A;RAB1A;CYTH2;CTTN;TJP1;EZR;NFKBIA;NCKAP1;TAB2;CLDN3;BAIAP2L1;IL1B;NFKBIB;CLDN9;ARF6;FOS;MYO1D;WASL;CLDN14;MAPK11;TNFRSF10A;MYO1B;CYTH4;SEC24D;WASF1;ARPC4;MAPK12;CLDN10;TUBA1C;GNA13;GAPDH;MYO1E;BAIAP2;CLDN7;SEC24C;CYTH3;JUN;ACTG1;TAB3
33,prerank,MSigDB_Hallmark_2020__IL-6/JAK/STAT3 Signaling,0.5545711982986632,1.755725477335035,0.001589825119236884,0.00964207317427133,0.134,20/78,13.17%,CCL7;IL1R2;IL1R1;TLR2;CXCL1;SOCS3;TNFRSF12A;MAP3K8;HMOX1;OSMR;IL2RA;IL1B;IL4R;IL3RA;PIM1;TNFRSF21;IFNGR2;PIK3R5;CCR1;CXCL3
34,prerank,KEGG_2021_Human__Hippo signaling pathway,0.5205393640008831,1.754172287585125,0.0,0.009649168150852839,0.14,50/123,19.33%,FRMD6;SERPINE1;RASSF2;CCND1;ID1;MYC;AJUBA;TEAD3;CDH1;TEAD4;PPP2CA;PPP1CB;BMP2;TGFB2;WNT7B;PPP2CB;SMAD3;YAP1;AREG;DVL3;WTIP;DVL1;TP53BP2;FZD2;BMPR1B;TEAD1;PARD6B;YWHAG;YWHAE;YWHAZ;CTNNA1;PARD3;DLG5;WWC1;AMH;DLG1;TP73;WNT4;AXIN1;BIRC5;BMP4;PPP2R2D;FZD6;ACTG1;DVL2;CSNK1D;FZD3;PARD6G;CSNK1E;PPP2R2A
36,prerank,MSigDB_Hallmark_2020__Epithelial Mesenchymal Transition,0.5026598554548564,1.7446961022902459,0.0,0.010055448915099274,0.152,62/142,17.24%,TIMP1;CXCL8;LAMC1;SERPINE1;SPP1;SDC4;LAMA3;CXCL1;DKK1;FERMT2;TFPI2;BASP1;VCAN;FSTL1;SLC6A8;TPM4;TNFRSF12A;FBLN1;VEGFA;TIMP3;SDC1;TNC;FSTL3;COL1A1;GADD45A;MYL9;GPC1;ITGA2;FAP;FBN2;TNFAIP3;NT5E;LAMC2;AREG;PLOD2;COL7A1;GREM1;DPYSL3;CALU;IGFBP3;PLAUR;CRLF1;COL4A2;MMP1;THBS1;PTHLH;SERPINH1;GADD45B;MEST;LOXL1;CADM1;SAT1;GEM;EMP3;PTX3;MMP2;JUN;ITGA5;FBLN5;COL16A1;PDLIM4;MCM7
37,prerank,MSigDB_Hallmark_2020__G2-M Checkpoint,0.48682816252389516,1.7418662637020517,0.0,0.009878335894435594,0.157,95/192,30.25%,TRA2B;MAP3K20;CCND1;MYC;KMT5A;HMGA1;MARCKS;SMAD3;E2F3;UBE2S;SAP30;UCK2;CKS2;SLC7A5;SLC7A1;STIL;NEK2;HMGB3;NUP50;TLE3;MEIS1;HIF1A;TOP1;CUL3;CDK1;PBK;TENT4A;SFPQ;ESPL1;PLK4;BIRC5;BCL3;DBF4;CDC20;EFNA5;CDC6;E2F1;E2F2;PLK1;GINS2;TROAP;SQLE;CUL4A;CENPA;CDKN3;UBE2C;ODC1;SRSF2;HNRNPD;HMMR;CHEK1;MT2A;RBM14;TTK;CDC25A;CCNB2;SLC12A2;TNPO2;HNRNPU;CDC25B;KIF15;CDC45;DDX39A;AURKB;E2F4;TOP2A;RAD54L;POLQ;CCNA2;EZH2;EXO1;PAFAH1B1;UPF1;ILF3;TFDP1;ATF5;BUB1;CCNF;NUSAP1;MAD2L1;RACGAP1;GSPT1;KPNA2;ODF2;CHMP1A;AURKA;KIF5B;TPX2;MCM2;ORC6;CHAF1A;KIF2C;XPO1;TRAIP;MKI67
38,prerank,KEGG_2021_Human__Proteoglycans in cancer,0.4925790254508497,1.733897763034571,0.0,0.010183318530632193,0.169,49/162,13.60%,CAV1;TLR2;FGFR1;SDC4;CCND1;MET;MAPK13;PXN;MYC;PRKCA;FLNC;HSPG2;CAV2;VEGFA;FLNB;TIMP3;SDC1;COL1A1;PPP1CB;GPC1;ITGA2;TGFB2;WNT7B;PPP1R12C;PLAU;SDC2;HPSE;PRKCB;IGF1R;NRAS;KRAS;CTTN;PLCE1;EZR;ERBB2;ERBB3;EGFR;FZD2;RDX;PLAUR;THBS1;VAV3;CTSL;MAPK11;HIF1A;MAPK12;WNT4;HRAS;ITPR3
39,prerank,KEGG_2021_Human__Focal adhesion,0.494365068354537,1.730409026803908,0.0,0.010312548461223973,0.179,44/156,11.58%,PDGFA;CAV1;LAMC1;SPP1;PDGFRA;LAMA3;ITGA7;CCND1;MET;LAMB3;ITGA9;PXN;PRKCA;ITGB6;FLNC;CAV2;VEGFA;FLNB;TNC;COL1A1;VCL;PPP1CB;IBSP;MYL9;ITGA2;ITGB4;PPP1R12C;PGF;PRKCB;IGF1R;LAMC2;CAPN2;LAMA5;ERBB2;EGFR;PTEN;ITGB8;ARHGAP5;COL4A2;THBS1;VAV3;CRK;ITGA6;MYLPF
40,prerank,MSigDB_Hallmark_2020__IL-2/STAT5 Signaling,0.485362546867875,1.7298895505918175,0.0,0.009958570825255185,0.181,54/183,16.44%,NCS1;FURIN;MAPKAPK2;IL1R2;EMP1;MAFF;CKAP4;SPP1;IL1RL1;PHLDA1;LIF;MYC;MUC1;ALCAM;PTGER2;P2RX4;MAP3K8;NFKBIZ;BMP2;MXD1;IL10;NT5E;IGF1R;NDRG1;IL2RA;RGS16;SLC39A8;NFIL3;SNX9;UCK2;BHLHE40;CDKN1C;PNP;IL4R;RRAGD;IL3RA;SELL;PIM1;ARL4A;TNFRSF21;PLEC;COCH;ITGA6;GADD45B;KLF6;XBP1;MYO1E;SH3BGRL2;BCL2;TNFRSF4;BATF;IRF6;GALM;CDC6
41,prerank,KEGG_2021_Human__Signaling pathways regulating pluripotency of stem cells,0.5217105770789247,1.716593033692909,0.0016129032258064516,0.011579001781023408,0.217,36/101,18.35%,JARID2;FGFR1;LIF;MAPK13;ID1;MYC;FGFR2;WNT7B;ACVR1;ID4;SMAD3;IGF1R;NRAS;KRAS;PCGF3;DVL3;DVL1;FZD2;FGFR3;BMPR1B;ISL1;LIFR;KLF4;MEIS1;MAPK11;MAPK12;WNT4;HRAS;AXIN1;ACVR2A;BMP4;FZD6;DVL2;MAP2K2;FZD3;MAPK3
42,prerank,KEGG_2021_Human__Central carbon metabolism in cancer,0.5625539935785479,1.710304028810845,0.0016666666666666668,0.012027688100038065,0.23,25/58,22.22%,FGFR1;PDGFRA;MET;MYC;FGFR2;RET;NRAS;KRAS;ERBB2;EGFR;FGFR3;SLC7A5;PTEN;PFKP;HIF1A;HRAS;SLC2A1;PKM;SCO2;MAP2K2;MAPK3;PIK3R3;SLC1A5;GLS;SLC16A3
44,prerank,KEGG_2021_Human__Prostate cancer,0.5178354761717299,1.6940742573091987,0.001658374792703151,0.014111908420622276,0.269,31/87,18.35%,PDGFA;IL1R2;FGFR1;PDGFRA;CCND1;FGFR2;TMPRSS2;PLAU;CREB5;IGF1R;E2F3;NRAS;KRAS;ATF4;NFKBIA;ERBB2;EGFR;CREB3;PTEN;NKX3-1;TGFA;HSP90AA1;HRAS;BCL2;PLAT;E2F1;CREB3L1;E2F2;MAP2K2;SPINT1;MAPK3
45,prerank,MSigDB_Hallmark_2020__Estrogen Response Late,0.47495030505808283,1.6873053089381838,0.0,0.01467477656275536,0.286,87/173,20.82%,CAV1;SEMA3B;SFN;CCND1;CCNA1;MAPK13;NMU;TFAP2C;TFPI2;ST14;FLNB;CDH1;TNNC1;FOXC1;TRIM29;TPBG;PKP3;PTGES;HSPB8;RET;EGR3;HR;LAMC2;SIAH2;AREG;RAPGEFL1;BTG3;FKBP4;EMP2;KLK10;CXCL14;KRT19;ACOX2;NCOR2;OVOL2;FGFR3;SULT2B1;SLC7A5;PRSS23;GJB3;PLXNB1;FRK;ASS1;KCNK5;SCNN1A;CA12;AGR2;STIL;HSPA4L;FOS;SLC1A4;KLF4;LSR;SGK1;BAG1;MEST;ZFP36;ISG20;CELSR2;UGDH;S100A9;DLG5;SLC16A1;PPIF;XBP1;PERP;PLK4;BCL2;KLK11;NXT1;CDC20;BATF;CDC6;GINS2;PAPSS2;CYP4F11;FKBP5;ABHD2;TMPRSS3;NAB2;HOMER2;TJP3;DNAJC1;CKB;LARGE1;ELOVL5;RPS6KA2
46,prerank,MSigDB_Hallmark_2020__Apical Junction,0.4778302559641092,1.6860910231060942,0.0,0.014615905149930214,0.294,62/156,20.25%,ADAM9;LAMA3;INSIG1;NECTIN4;MAP3K20;CLDN4;MAPK13;COL17A1;LAMB3;ITGA9;FLNC;VCAN;CRB3;PBX2;CDH1;GRB7;DSC3;VCL;MYL9;CDH3;ITGA2;MPP5;ITGB4;B4GALT1;LAMC2;PCDH1;ICAM1;SGCE;TJP1;NECTIN2;JUP;ICAM5;EGFR;PTEN;ACTN2;CLDN9;CTNNA1;WASL;CLDN14;MAPK11;IRS1;AMH;ITGA10;DLG1;HRAS;BAIAP2;CLDN7;GNAI1;LAYN;MMP2;ACTG1;COL16A1;ITGA3;INPPL1;PARD6G;TSC1;MYH10;NRTN;SDC3;PIK3R3;SRC;ADAM15
47,prerank,KEGG_2021_Human__Glycosaminoglycan biosynthesis,0.5872495842347764,1.675722099353524,0.0050335570469798654,0.016432699725870505,0.332,18/45,17.86%,CHST15;NDST2;CHSY1;HS3ST1;HS6ST1;B4GALT1;CHST2;HS3ST3B1;XYLT1;CSGALNACT2;HS6ST2;UST;B4GALT2;B4GALT4;CHPF;HS3ST2;CHST4;CHST7
52,prerank,KEGG_2021_Human__AGE-RAGE signaling pathway in diabetic complications,0.5068260492490744,1.6448865232194854,0.003246753246753247,0.02384550679279508,0.437,29/87,15.92%,CCL2;CXCL8;SERPINE1;F3;CCND1;MAPK13;PLCD3;PRKCA;VEGFA;COL1A1;TGFB2;PRKCB;SMAD3;EGR1;NRAS;KRAS;ICAM1;PLCE1;THBD;IL1B;PIM1;COL4A2;EDN1;MAPK11;MAPK12;HRAS;BCL2;MMP2;JUN
53,prerank,MSigDB_Hallmark_2020__Unfolded Protein Response,0.4933267330276264,1.6434711927625303,0.0,0.023461485463565572,0.444,39/107,21.08%,CCL2;CEBPG;VEGFA;CHAC1;EIF2AK3;DNAJA4;ERO1A;BAG3;ATF4;MTHFD2;SLC7A5;KHSRP;SPCS3;EIF4A3;YWHAZ;SLC1A4;ASNS;ARFGAP1;ATF3;XPOT;ERN1;XBP1;GOSR2;PSAT1;WIPI1;ZBTB17;CEBPB;NABP1;HSPA9;EDEM1;EXOSC4;HYOU1;FUS;DNAJB9;SEC31A;TUBB2A;EIF4E;PDIA5;HERPUD1
54,prerank,MSigDB_Hallmark_2020__UV Response Up,0.4720046021984972,1.6268013119761875,0.0,0.028698736836169345,0.518,70/136,30.17%,FURIN;AGO2;MAPK8IP2;FOSB;CCK;CHKA;CEBPG;CDKN2B;SLC6A8;CXCL2;HMOX1;BMP2;RET;TYRO3;YKT6;MAOA;ICAM1;BTG3;NFKBIA;FKBP4;DNAJB1;CTSV;CDC34;CDKN1C;NPTX2;FOS;ASNS;EPCAM;NXF1;MRPL23;ATF3;SQSTM1;SOD2;HSPA2;PPIF;ATP6V1C1;GGH;AQP3;MGAT1;GCH1;JUNB;WIZ;TAP1;RHOB;DDX21;GLS;BCL2L11;HSPA13;HNRNPU;CCNE1;MMP14;IL6ST;TCHH;CDK2;TMBIM6;PPP1R2;STIP1;LYN;SLC25A4;MARK2;TUBA4A;NR4A1;CLTB;EIF5;ENO2;PDAP1;IL6;AP2S1;CLCN2;BTG2
55,prerank,KEGG_2021_Human__TNF signaling pathway,0.4846715787649774,1.6261467802223144,0.0,0.02809223727555111,0.518,38/103,21.19%,CCL2;CXCL1;LIF;MAPK13;MAP2K3;SOCS3;CXCL2;MAP3K8;JAG1;CREB5;TNFAIP3;ICAM1;PTGS2;ATF4;NFKBIA;TAB2;CREB3;IL1B;DAB2IP;FOS;CFLAR;EDN1;MAPK11;MAPK12;CXCL3;BCL3;CCL20;CEBPB;JUN;TAB3;CREB3L1;JUNB;TNFRSF1B;MAPK3;PIK3R3;TRAF3;CASP7;CX3CL1
57,prerank,KEGG_2021_Human__NF-kappa B signaling pathway,0.4885224227183857,1.6154929578030472,0.001610305958132045,0.03042680706980323,0.561,26/97,11.63%,CXCL8;IL1R1;CXCL1;IRAK1;CXCL2;GADD45A;GADD45G;PLAU;PRKCB;TNFAIP3;ICAM1;CCL13;PTGS2;NFKBIA;BCL10;TICAM1;TAB2;CARD10;PIAS4;IL1B;RELB;NFKB2;CFLAR;MALT1;CSNK2A2;GADD45B
58,prerank,KEGG_2021_Human__Lipid and atherosclerosis,0.451964508317146,1.6087512962517891,0.0,0.03188360847560374,0.591,44/179,13.55%,CCL2;CXCL8;TLR2;NLRP3;CXCL1;IRAK1;MAPK13;MAP2K3;PRKCA;LDLR;POU2F3;CXCL2;HSPA6;EIF2AK3;ERO1A;NRAS;KRAS;ICAM1;CYP2A6;ATF4;NFKBIA;CCL3L1;TICAM1;TAB2;CCL3;IL1B;HSPA1B;HSPA1A;MMP1;FOS;VAV3;MAPK11;TNFRSF10A;PPP3CB;MAPK12;VLDLR;SOD2;HSP90AA1;HSPD1;HSPA2;CXCL3;ERN1;HRAS;XBP1
59,prerank,KEGG_2021_Human__Glioma,0.5167904254069158,1.6075538272058891,0.003289473684210526,0.0312994891893289,0.595,27/64,23.06%,PDGFA;PDGFRA;CCND1;PRKCA;GADD45A;GADD45G;PRKCB;IGF1R;E2F3;NRAS;KRAS;EGFR;PTEN;TGFA;GADD45B;CAMK1;HRAS;E2F1;E2F2;MAP2K2;MAPK3;PIK3R3;CALM3;CALM1;CDKN2A;CDK6;CDKN1A
60,prerank,KEGG_2021_Human__Leukocyte transendothelial migration,0.48665649163605207,1.601644429516061,0.0,0.03233123301356705,0.615,28/89,16.29%,CLDN4;MAPK13;PXN;PRKCA;CLDN1;ITGAM;OCLN;VCL;MYL9;PRKCB;ICAM1;EZR;CLDN3;ARHGAP5;CLDN9;CTNNA1;VAV3;CLDN14;MAPK11;MYLPF;MAPK12;CLDN10;CXCR4;CLDN7;GNAI1;AFDN;MMP2;ACTG1
61,prerank,KEGG_2021_Human__Melanoma,0.5306588106207636,1.5988404213647798,0.001658374792703151,0.03216600988182325,0.618,14/53,8.76%,PDGFA;FGFR1;PDGFRA;CCND1;MET;CDH1;GADD45A;GADD45G;IGF1R;E2F3;NRAS;KRAS;EGFR;PTEN
62,prerank,MSigDB_Hallmark_2020__p53 Pathway,0.44550868017447015,1.5935957266284149,0.0014947683109118087,0.033289630120442296,0.638,59/189,16.30%,PDGFA;SPHK1;IER3;SFN;TM4SF1;LIF;IRAK1;EPHA2;ST14;FGF13;SERPINB5;CDKN2B;OSGIN1;SLC7A11;TRAF4;SDC1;KRT17;PTPN14;HMOX1;GADD45A;PPP1R15A;BMP2;MXD1;ITGB4;TRIB3;UPP1;NDRG1;RGS16;PTPRE;CSRNP2;TSC22D1;MKNK2;IER5;NINJ1;APP;HEXIM1;HSPA4L;FOS;RHBDF2;VDR;KLF4;TGFA;ATF3;ZFP36L1;EPS8L2;SAT1;RAP2B;PLK3;HRAS;PERP;BAIAP2;RNF19B;SLC3A2;GPX2;RALGDS;SEC61A1;JUN;S100A10;HBEGF
63,prerank,KEGG_2021_Human__Breast cancer,0.48169415964164763,1.5934052839403126,0.0,0.03253880422370406,0.639,47/102,25.80%,FGFR1;CCND1;MYC;LRP5;JAG1;GADD45A;WNT7B;GADD45G;IGF1R;E2F3;NRAS;KRAS;HES1;DVL3;ERBB2;NOTCH3;EGFR;DVL1;FZD2;LRP6;PTEN;NFKB2;FOS;GADD45B;CSNK1A1;WNT4;HRAS;AXIN1;JUN;FZD6;E2F1;DVL2;E2F2;MAP2K2;FZD3;MAPK3;PIK3R3;SP1;FZD5;NOTCH1;CDK6;CDKN1A;AXIN2;BRAF;NCOA3;WNT5A;RPS6KB1
