,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
79,prerank,KEGG_2021_Human__Colorectal cancer,-0.6567551650963844,-1.4753269746014355,0.005471956224350205,0.030471175431055066,0.786,12/80,11.18%,ARAF;TGFBR2;GSK3B;GRB2;RAC1;AXIN1;SOS1;AKT3;BRAF;MAPK1;TCF7L2;MTOR
78,prerank,KEGG_2021_Human__Hepatocellular carcinoma,-0.6234371600399127,-1.4822287992694225,0.0013003901170351106,0.027704844917044898,0.76,24/141,11.18%,ARAF;TGFBR2;GSK3B;GRB2;PTEN;NFE2L2;PRKCB;PLCG2;AXIN1;SOS1;PRKCA;PBRM1;AKT3;FZD8;CDK6;E2F1;BRAF;LRP6;MAPK1;TCF7L2;FZD6;ELK1;LRP5;MTOR
77,prerank,KEGG_2021_Human__Hippo signaling pathway,-0.625907133226791,-1.4834698616598951,0.001277139208173691,0.027541809100771704,0.751,28/132,17.10%,YWHAZ;YWHAQ;YWHAG;TGFBR2;GSK3B;MOB1A;AXIN1;STK3;FZD8;SMAD1;PRKCI;YWHAE;RASSF4;WWC1;PALS1;TCF7L2;FZD6;TEAD1;SMAD3;MOB1B;PAK1;PARD6G;YWHAB;BMP5;BIRC5;WNT7A;BMP8A;ID2
76,prerank,KEGG_2021_Human__Melanogenesis,-0.6631099247037275,-1.4860676124841075,0.008522727272727272,0.026855722446843637,0.74,21/77,15.10%,CALM2;EP300;GNAQ;GSK3B;PRKCB;PRKACA;PRKCA;FZD8;CALM1;MITF;KIT;MAPK1;TCF7L2;CAMK2D;FZD6;PLCB4;CREB3L2;MC1R;CREB1;CREB3L4;GNAO1
75,prerank,KEGG_2021_Human__Sphingolipid signaling pathway,-0.644513885249068,-1.4878941463448943,0.0013297872340425532,0.026593225053311194,0.735,16/104,13.17%,ROCK1;GNAQ;SGPL1;RAC1;PTEN;ABCC1;PRKCB;PRKCA;AKT3;ASAH1;CERS6;PPP2R5E;MAPK1;PLCB4;PRKCE;SGMS2
74,prerank,KEGG_2021_Human__Glutamatergic synapse,-0.6864486964139196,-1.4894170160910445,0.007246376811594203,0.02613939900725631,0.727,19/66,15.71%,GNAQ;ITPR2;PPP3R1;PPP3CA;PRKCB;PRKACA;PRKCA;ITPR3;GRK3;MAPK1;HOMER1;PLCB4;GNG7;SHANK3;PLA2G4B;GNB4;GNG5;GNAO1;GRIN3A
73,prerank,KEGG_2021_Human__PI3K-Akt signaling pathway,-0.5963391710502021,-1.4896114077596945,0.0,0.02638304523961495,0.727,49/264,15.70%,ATF4;YWHAZ;YWHAQ;YWHAG;IL6R;HSP90AB1;HSP90AA1;GSK3B;GRB2;RAC1;PIK3AP1;PTEN;IL2RG;SOS1;PRKCA;AKT3;CDK6;RPTOR;COL4A2;ITGA2;EIF4E1B;YWHAE;KIT;PPP2R5E;MAPK1;COL6A3;FLT1;ITGA9;FGFR1;LAMC2;MTOR;MAGI2;GNG7;CREB3L2;FLT3LG;PHLPP2;ITGA2B;CREB1;GNB4;GNG5;IGF1;LAMA4;COL4A5;ITGB3;CREB3L4;BCL2L11;FGF7;YWHAB;LPAR3
72,prerank,KEGG_2021_Human__Notch signaling pathway,-0.698800851404064,-1.4907863290643872,0.005822416302765648,0.026324688350766588,0.72,4/54,5.68%,EP300;NOTCH2;NOTCH1;KAT2B
71,prerank,KEGG_2021_Human__Dopaminergic synapse,-0.6546629238850592,-1.491244760284618,0.0055248618784530384,0.02645660194870325,0.719,27/93,15.10%,ATF4;CALM2;GNAQ;ITPR2;GSK3B;PPP3CA;PRKCB;ARRB1;PRKACA;CLOCK;PRKCA;AKT3;ITPR3;CALM1;MAOB;PPP2R5E;CAMK2D;GNAL;PLCB4;COMT;GNG7;CREB3L2;CREB1;GNB4;GNG5;CREB3L4;GNAO1
70,prerank,KEGG_2021_Human__Insulin signaling pathway,-0.6346912333940622,-1.4918535864191498,0.0,0.026557222688473586,0.714,22/116,11.18%,ARAF;CALM2;CBL;GSK3B;GRB2;PHKB;CRKL;PRKACA;SOS1;AKT3;PDE3B;CBLB;RPTOR;CALM1;BRAF;PRKCI;EIF4E1B;PRKAG2;MAPK1;ELK1;PHKA2;MTOR
69,prerank,KEGG_2021_Human__Hepatitis B,-0.625732093952397,-1.4935006251397291,0.0012690355329949238,0.026228454950103768,0.706,28/140,13.90%,ARAF;ATF4;YWHAZ;YWHAQ;EP300;TGFBR2;PCNA;MAP3K1;PTK2B;GRB2;PRKCB;MAP2K7;SOS1;PRKCA;AKT3;NFATC2;E2F1;BRAF;MAPK1;MAP2K6;ELK1;MAP2K4;STAT4;CREB3L2;SMAD3;HSPG2;CREB1;TICAM2
67,prerank,MSigDB_Hallmark_2020__Epithelial Mesenchymal Transition,-0.6141043572341918,-1.496687487390233,0.0025348542458808617,0.02515603015134396,0.686,30/169,15.86%,NOTCH2;PMEPA1;SAT1;VCAN;GPC1;FZD8;SDC1;TGM2;CXCL1;CADM1;COL4A2;CAPG;ITGA2;FERMT2;SGCD;PLOD2;COL6A3;SNTB1;LAMC2;ADAM12;TIMP3;FBN1;SERPINE2;DPYSL3;ITGB3;COL5A1;PRRX1;TNFRSF12A;COL5A2;COLGALT1
65,prerank,KEGG_2021_Human__Synaptic vesicle cycle,-0.7009606525244034,-1.5002769500908908,0.011594202898550725,0.023880212064765725,0.661,14/51,9.94%,AP2B1;AP2M1;ATP6V0C;ATP6V1E1;ATP6V1H;CLTC;STX2;AP2A2;VAMP2;NSF;RIMS1;DNM3;UNC13A;STX3
64,prerank,KEGG_2021_Human__Estrogen signaling pathway,-0.6678696684678082,-1.5059585293839517,0.0027816411682892906,0.021727652691731367,0.612,21/89,15.73%,ATF4;CALM2;GNAQ;ITPR2;HSP90AB1;HSP90AA1;GRB2;PRKACA;SOS1;AKT3;ITPR3;CALM1;MAPK1;HSPA8;PLCB4;CREB3L2;CREB1;EBAG9;CREB3L4;GNAO1;KRT10
63,prerank,KEGG_2021_Human__Gastric cancer,-0.6512690108653929,-1.5059862247403495,0.0026954177897574125,0.022102267393312943,0.612,17/112,11.18%,ARAF;TGFBR2;GSK3B;GRB2;AXIN1;SOS1;AKT3;FZD8;E2F1;BRAF;LRP6;MAPK1;TCF7L2;FZD6;ABCB1;LRP5;MTOR
62,prerank,KEGG_2021_Human__Long-term depression,-0.7258419148899101,-1.5103305416302066,0.007122507122507123,0.021039057020686116,0.588,12/44,15.10%,ARAF;GNAQ;ITPR2;PRKCB;PRKCA;ITPR3;BRAF;MAPK1;PLCB4;PLA2G4B;IGF1;GNAO1
61,prerank,KEGG_2021_Human__Human papillomavirus infection,-0.6075655555560224,-1.517709868267783,0.0,0.019418971199312223,0.553,40/264,14.99%,ATP6V0C;ATP6V1E1;ATP6V1H;EP300;UBE3A;GSK3B;GRB2;PTEN;NOTCH2;AXIN1;NOTCH1;TUBG1;PRKACA;SOS1;AKT3;FZD8;CDK6;E2F1;PRKCI;COL4A2;ITGA2;PALS1;PPP2R5E;MAPK1;TCF7L2;COL6A3;FZD6;ITGA9;ATR;LAMC2;MTOR;CREB3L2;ITGA2B;CREB1;LAMA4;COL4A5;PARD6G;IRF9;ITGB3;CREB3L4
60,prerank,KEGG_2021_Human__cAMP signaling pathway,-0.6373648011364607,-1.5186716860091631,0.0025806451612903226,0.019324987950865583,0.549,18/136,11.84%,ATP1A1;CALM2;EP300;ROCK1;RAC1;PPP1R12A;RAP1A;PDE4D;AFDN;PRKACA;AKT3;PDE3B;CALM1;BRAF;MAPK1;CAMK2D;FXYD2;CREB3L2
59,prerank,KEGG_2021_Human__Human cytomegalovirus infection,-0.6238595866928436,-1.5200964033911568,0.0,0.01931031188804509,0.543,30/185,11.84%,ATF4;CALM2;ROCK1;GNAQ;IL6R;ITPR2;GSK3B;PPP3R1;PPP3CA;PTK2B;GRB2;RAC1;PRKCB;CRKL;PRKACA;SOS1;PRKCA;AKT3;ITPR3;CDK6;NFATC2;E2F1;CALM1;MAPK1;MAP2K6;ELK1;PLCB4;MTOR;GNG7;CREB3L2
58,prerank,MSigDB_Hallmark_2020__IL-6/JAK/STAT3 Signaling,-0.6731721963560306,-1.5236792681913778,0.0027662517289073307,0.01834614355194965,0.517,9/80,6.50%,PIM1;CBL;GRB2;CD38;STAM2;TNFRSF1B;CD9;IL2RG;CXCL1
57,prerank,KEGG_2021_Human__Fc gamma R-mediated phagocytosis,-0.6855511675209978,-1.5238086454336448,0.0014084507042253522,0.01861298180255051,0.515,22/80,13.29%,ARPC2;RAC1;PRKCB;PLCG2;MARCKS;CRKL;PRKCA;AKT3;BIN1;FCGR1A;DOCK1;GSN;WAS;PIP5K1B;MAPK1;ASAP2;SCIN;PRKCE;ACTR3;PLA2G6;PLPP1;PLA2G4B
56,prerank,KEGG_2021_Human__Melanoma,-0.7143082793739853,-1.5251960820834671,0.0027739251040221915,0.018693053951771278,0.511,13/57,16.14%,ARAF;PTEN;AKT3;CDK6;E2F1;BRAF;MITF;MAPK1;FGFR1;POLK;IGF1;FGF7;E2F3
55,prerank,KEGG_2021_Human__Inositol phosphate metabolism,-0.6889658791139944,-1.525418157072251,0.0014771048744460858,0.019066915030806705,0.511,12/65,12.73%,PIP4K2A;PTEN;PLCG2;SACM1L;MTMR2;SYNJ1;PIK3C3;PIP5K1B;MTMR7;PLCB4;ITPKB;OCRL
54,prerank,KEGG_2021_Human__Natural killer cell mediated cytotoxicity,-0.685324386437765,-1.5276031838824595,0.004160887656033287,0.018543677680271133,0.498,13/79,6.91%,ARAF;CD48;PPP3R1;PPP3CA;PTK2B;GRB2;RAC1;PRKCB;PLCG2;SOS1;PRKCA;NFATC2;BRAF
53,prerank,KEGG_2021_Human__Cholinergic synapse,-0.6877834655829872,-1.5303645538284563,0.004195804195804196,0.0177890815303052,0.485,18/74,15.10%,ATF4;GNAQ;ITPR2;PRKCB;PRKACA;PRKCA;AKT3;ITPR3;MAPK1;CAMK2D;PLCB4;GNG7;CREB3L2;CREB1;GNB4;GNG5;CREB3L4;GNAO1
52,prerank,KEGG_2021_Human__Relaxin signaling pathway,-0.6695061766506708,-1.5414612798174807,0.0,0.01474331810019725,0.422,21/105,15.10%,ATF4;TGFBR2;GRB2;MAP2K7;ARRB1;PRKACA;SOS1;PRKCA;AKT3;COL4A2;MAPK1;MAP2K4;PLCB4;GNG7;CREB3L2;CREB1;GNB4;GNG5;COL4A5;CREB3L4;GNAO1
51,prerank,KEGG_2021_Human__Non-small cell lung cancer,-0.7100378487495154,-1.5460993084440566,0.002844950213371266,0.013654628481718447,0.394,11/66,9.58%,ARAF;GRB2;PRKCB;PLCG2;SOS1;PRKCA;AKT3;CDK6;E2F1;BRAF;MAPK1
50,prerank,KEGG_2021_Human__Regulation of actin cytoskeleton,-0.6406762339188476,-1.5498741489301775,0.001256281407035176,0.013287481492095335,0.381,34/172,15.48%,ARAF;ARPC2;PIP4K2A;ROCK1;IQGAP1;RAC1;PPP1R12A;SSH2;DIAPH2;IQGAP2;WASL;CRKL;SOS1;VCL;ACTN4;BRAF;DOCK1;SSH1;ABI2;GSN;ITGA2;PIP5K1B;MAPK1;ITGA9;FGFR1;ARHGEF4;SCIN;ACTR3;ITGA2B;PAK1;ITGB3;PIKFYVE;FGF7;PPP1R12B
49,prerank,KEGG_2021_Human__Renal cell carcinoma,-0.7208660786086081,-1.5514031882921138,0.0,0.013157654782529407,0.373,12/60,9.58%,ARAF;EP300;ETS1;GRB2;RAC1;RAP1A;CRKL;SOS1;AKT3;BRAF;EPAS1;MAPK1
48,prerank,KEGG_2021_Human__Thyroid hormone synthesis,-0.737880729691874,-1.5583062608827416,0.0029940119760479044,0.011488285454369754,0.331,11/52,11.84%,ATF4;ATP1A1;GNAQ;ITPR2;PRKCB;PRKACA;PRKCA;ITPR3;FXYD2;PLCB4;CREB3L2
47,prerank,KEGG_2021_Human__Cell cycle,-0.6724893930887085,-1.5597727278832414,0.002642007926023778,0.011256217632489303,0.317,16/115,11.09%,YWHAZ;YWHAQ;YWHAG;EP300;STAG2;GSK3B;PCNA;CDK6;E2F1;ANAPC1;SKP1;CDC23;YWHAE;ATR;MAD1L1;ANAPC10
45,prerank,KEGG_2021_Human__Cellular senescence,-0.6618676643252337,-1.5652912277560103,0.0,0.010086007150370974,0.285,19/133,11.18%,CALM2;ZFP36L2;ETS1;ITPR2;TGFBR2;PPP3R1;PPP3CA;PTEN;AKT3;ITPR3;CDK6;NFATC2;E2F1;CALM1;LIN52;MAPK1;MAP2K6;ATR;MTOR
43,prerank,KEGG_2021_Human__Wnt signaling pathway,-0.6692150999629988,-1.5725443916908406,0.0,0.008521994555093853,0.242,26/130,13.38%,DAAM1;EP300;GSK3B;PPP3R1;PPP3CA;RAC1;PRKCB;AXIN1;SIAH1;CTNNBIP1;PRKACA;PRKCA;FZD8;NFATC2;LRP6;SKP1;TCF7L2;CAMK2D;FZD6;ZNRF3;LRP5;SENP2;PLCB4;PRICKLE2;SMAD3;ROR1
42,prerank,KEGG_2021_Human__Bacterial invasion of epithelial cells,-0.7230608919175894,-1.5739368169646284,0.001443001443001443,0.008568562831351198,0.236,16/66,12.53%,ARPC2;CBL;CLTC;ELMO1;RAC1;WASL;CRKL;VCL;DOCK1;DNM3;SEPTIN6;SEPTIN3;ARHGEF26;ARHGAP10;ACTR3;ELMO3
41,prerank,KEGG_2021_Human__Protein processing in endoplasmic reticulum,-0.6515654263119236,-1.5745266794454327,0.0,0.008764639784013695,0.235,26/154,10.80%,ATF4;ATF6;RPN2;UBQLN1;ERO1A;UBE2D2;HSP90AB1;HSP90AA1;SEC24C;NFE2L2;RAD23B;UBE4B;MAP2K7;DNAJA1;UBE2D4;SEC24A;UBE2D3;SEC61G;SKP1;DNAJC1;MBTPS2;STT3B;UGGT1;ERO1B;HSPA8;YOD1
40,prerank,KEGG_2021_Human__Oocyte meiosis,-0.696985219254965,-1.577592414506364,0.0013477088948787063,0.008488012299446603,0.224,20/97,11.09%,CALM2;YWHAZ;YWHAQ;YWHAG;ITPR2;PPP3R1;PPP3CA;PRKACA;ITPR3;CALM1;ANAPC1;SKP1;CDC23;YWHAE;RPS6KA2;PPP2R5E;MAPK1;CAMK2D;MAD1L1;ANAPC10
39,prerank,KEGG_2021_Human__mTOR signaling pathway,-0.6648909685920688,-1.5812887078285305,0.0,0.008009743516263075,0.209,25/134,11.91%,ATP6V1E1;ATP6V1H;FNIP1;GSK3B;GRB2;PTEN;PRKCB;RICTOR;SOS1;PRKCA;AKT3;FZD8;RPTOR;BRAF;LRP6;EIF4E1B;RPS6KA2;DEPTOR;MAPK1;FZD6;SLC38A9;LRP5;MTOR;MAPKAP1;CAB39L
38,prerank,KEGG_2021_Human__Oxytocin signaling pathway,-0.6876755137194108,-1.584363260437555,0.0,0.007791537878942952,0.198,24/108,13.29%,CALM2;ROCK1;GNAQ;ITPR2;PPP3R1;PPP3CA;PPP1R12A;PRKCB;CD38;CAMK1D;PRKACA;PRKCA;ITPR3;NFATC2;CALM1;PRKAG2;MAP2K5;MAPK1;CAMK2D;ELK1;PLCB4;EEF2K;EEF2;PLA2G4B
36,prerank,KEGG_2021_Human__Insulin secretion,-0.7580779518488643,-1.5885815020424432,0.004451038575667656,0.0071002924740608386,0.183,17/50,14.99%,ATF4;ATP1A1;GNAQ;PRKCB;PRKACA;VAMP2;PRKCA;ITPR3;KCNN3;CAMK2D;FXYD2;PLCB4;KCNMB4;CREB3L2;CREB1;STX1A;CREB3L4
35,prerank,KEGG_2021_Human__Glioma,-0.7385304013298502,-1.5908877194780364,0.002805049088359046,0.007044510153838138,0.177,17/63,11.18%,ARAF;CALM2;GRB2;PTEN;PRKCB;PLCG2;CAMK1D;SOS1;PRKCA;AKT3;CDK6;E2F1;CALM1;BRAF;MAPK1;CAMK2D;MTOR
34,prerank,KEGG_2021_Human__Endocrine and other factor-regulated calcium reabsorption,-0.7996305522095738,-1.5961946356385608,0.0,0.006321643501934374,0.158,10/37,7.28%,AP2B1;AP2M1;ATP1A1;CLTC;GNAQ;PRKCB;AP2A2;PRKACA;PRKCA;DNM3
33,prerank,KEGG_2021_Human__Fc epsilon RI signaling pathway,-0.7473725890709936,-1.600193458157503,0.0,0.005948721741260649,0.144,10/54,10.99%,GRB2;RAC1;PLCG2;MAP2K7;SOS1;PRKCA;AKT3;MAPK1;MAP2K6;MAP2K4
32,prerank,KEGG_2021_Human__Adherens junction,-0.736109949013271,-1.6079378563994158,0.002898550724637681,0.005252901561828342,0.125,13/65,10.61%,EP300;IQGAP1;TGFBR2;RAC1;AFDN;WASL;VCL;ACTN4;PTPRM;WAS;MAPK1;TCF7L2;FGFR1
31,prerank,KEGG_2021_Human__Long-term potentiation,-0.7671436720849218,-1.6080041922720396,0.0,0.005395496835333587,0.124,18/46,9.74%,ARAF;ATF4;CALM2;EP300;GNAQ;ITPR2;PPP3R1;PPP3CA;RAP1A;PRKCB;PRKACA;PRKCA;ITPR3;CALM1;BRAF;RPS6KA2;MAPK1;CAMK2D
30,prerank,KEGG_2021_Human__Pancreatic cancer,-0.7256884442869588,-1.6111331017370174,0.0,0.005029373835793094,0.112,11/73,13.74%,ARAF;TGFBR2;RAC1;AKT3;CDK6;E2F1;BRAF;MAPK1;MTOR;SMAD3;POLK
29,prerank,KEGG_2021_Human__T cell receptor signaling pathway,-0.7073747581562293,-1.6112551344573196,0.0013736263736263737,0.005215646940822468,0.112,13/93,10.32%,GSK3B;PPP3R1;PPP3CA;GRB2;MAP2K7;SOS1;AKT3;CBLB;NFATC2;RASGRP1;TEC;MAPK1;CD247
28,prerank,KEGG_2021_Human__B cell receptor signaling pathway,-0.7299999945834265,-1.617932593434281,0.0,0.0043415962172230985,0.09,12/71,6.41%,BLNK;GSK3B;PPP3R1;PPP3CA;GRB2;RAC1;PIK3AP1;PRKCB;PLCG2;SOS1;AKT3;NFATC2
27,prerank,MSigDB_Hallmark_2020__UV Response Dn,-0.6788856658146557,-1.6183576718555648,0.0,0.0045152600659120225,0.09,37/135,16.18%,ATRX;RUNX1;CELF2;TGFBR2;PTEN;NOTCH2;ABCC1;INSIG1;PRKCA;SYNE1;AKT3;PDLIM5;RBPMS;NFIB;ICA1;KIT;PTPRM;MGLL;GRK5;YTHDC1;MAP2K5;SLC7A1;SCAF8;PLCB4;MAGI2;PTPN21;PPARG;ZMIZ1;PRKCE;SMAD3;ATXN1;MGMT;ITGB3;RASA2;COL5A2;ANXA4;DYRK1A
26,prerank,KEGG_2021_Human__GnRH secretion,-0.8035610074614645,-1.6201093637688542,0.0,0.004330849691932941,0.083,10/38,11.15%,GNAQ;ITPR2;PRKCB;ARRB1;PRKCA;AKT3;ITPR3;KCNN3;MAPK1;PLCB4
25,prerank,KEGG_2021_Human__Signaling pathways regulating pluripotency of stem cells,-0.7057320164703548,-1.6237976898086524,0.002642007926023778,0.004033217665418616,0.074,14/100,12.66%,GSK3B;GRB2;PCGF5;AXIN1;ZFHX3;AKT3;FZD8;SMAD1;SMAD9;MAPK1;FZD6;FGFR1;MEIS1;SMAD3
24,prerank,KEGG_2021_Human__Endocytosis,-0.6638179410031285,-1.6299240387706395,0.0,0.003251312378694525,0.059,37/215,9.81%,AP2B1;AP2M1;ARPC2;AGAP3;CAPZA1;CBL;CHMP1A;CHMP2B;CHMP4B;EHD4;CLTC;VPS4B;IGF2R;SNX3;TGFBR2;RAB31;SH3GL1;AP2A2;STAM2;EPS15L1;ARRB1;VPS37B;RAB22A;WASL;SNX4;IL2RG;WASHC5;RAB11FIP1;BIN1;CBLB;PRKCI;DNM3;STAM;GRK3;GRK5;PIP5K1B;ASAP2
23,prerank,KEGG_2021_Human__Chronic myeloid leukemia,-0.740569185709578,-1.6351537145753832,0.0,0.002873927906167482,0.051,11/71,6.91%,ARAF;RUNX1;CBL;TGFBR2;GRB2;CRKL;SOS1;AKT3;CDK6;E2F1;BRAF
22,prerank,KEGG_2021_Human__Calcium signaling pathway,-0.6881086765485652,-1.6417589096448988,0.0,0.0024588049863877347,0.042,25/139,11.15%,CALM2;GNAQ;ITPR2;PPP3R1;PPP3CA;PTK2B;PHKB;PRKCB;CD38;PLCG2;STIM1;CAMK1D;PRKACA;PRKCA;ITPR3;TPCN1;CALM1;MCOLN2;CAMK2D;FLT1;FGFR1;GNAL;PHKA2;TNNC2;PLCB4
21,prerank,KEGG_2021_Human__Chemokine signaling pathway,-0.6849074644954607,-1.6479835251784491,0.0,0.0022941003461512356,0.038,24/161,9.58%,ELMO1;ROCK1;GNAQ;GSK3B;PTK2B;GRB2;RAC1;RAP1A;PRKCB;PLCG2;DOCK2;ARRB1;CRKL;PRKACA;SOS1;AKT3;CXCL1;BRAF;WAS;GRK3;GRK5;CXCL2;CCL25;MAPK1
20,prerank,KEGG_2021_Human__VEGF signaling pathway,-0.7936706551898294,-1.6515341860255615,0.0,0.0022973682953622773,0.037,9/50,9.58%,PPP3R1;PPP3CA;RAC1;PRKCB;PLCG2;PRKCA;AKT3;NFATC2;MAPK1
19,prerank,KEGG_2021_Human__MAPK signaling pathway,-0.6674868065002082,-1.6519862766596214,0.0,0.002366764158020279,0.036,36/231,10.99%,ARAF;ATF4;TGFBR2;PPP3R1;PPP3CA;MAP3K1;GRB2;RAC1;RAP1A;PRKCB;RASGRP4;MAP2K7;ARRB1;NF1;CRKL;PRKACA;DUSP10;SOS1;STK3;PRKCA;AKT3;MAP3K2;RASGRP1;BRAF;KIT;MAP4K3;RPS6KA2;MAP2K5;MAPK1;FLT1;MAP2K6;HSPA8;FGFR1;PTPRR;ELK1;MAP2K4
18,prerank,MSigDB_Hallmark_2020__Protein Secretion,-0.7242176090036991,-1.6532549815308477,0.0,0.002235277260352486,0.032,27/95,13.75%,AP2B1;AP2M1;ARFIP1;ATP6V1H;ATP1A1;ADAM10;CLTC;VPS4B;VAMP3;IGF2R;SNAP23;RAB2A;SCAMP3;RAB22A;KIF1B;BNIP3;YKT6;STAM;ICA1;MAPK1;YIPF6;PAM;ATP7A;ARF1;OCRL;DNM1L;TOM1L1
17,prerank,KEGG_2021_Human__Phosphatidylinositol signaling system,-0.7234266532633672,-1.6533006352775452,0.0,0.002384295744375985,0.032,22/83,12.73%,BPNT2;CALM2;PIP4K2A;ITPR2;PTEN;PRKCB;PLCG2;PIP4P2;CDS1;SACM1L;PRKCA;MTMR2;ITPR3;SYNJ1;PIP4P1;CALM1;PIK3C3;PIP5K1B;MTMR7;PLCB4;ITPKB;OCRL
15,prerank,MSigDB_Hallmark_2020__PI3K/AKT/mTOR  Signaling,-0.7208357790345975,-1.6612263615484453,0.0,0.0019159519374449881,0.024,19/93,12.54%,AP2M1;CLTC;UBE2N;ITPR2;GSK3B;GRB2;RAC1;PTEN;PRKCB;IL2RG;UBE2D3;RPTOR;E2F1;MAPK1;MAP2K6;MAPKAP1;CAB39L;ACTR3;ARF1
14,prerank,KEGG_2021_Human__Thyroid hormone signaling pathway,-0.7228191893355393,-1.6702506902925658,0.0,0.0017194440464249894,0.02,20/106,12.02%,ATP1A1;EP300;GSK3B;NOTCH2;PRKCB;PLCG2;NOTCH1;PRKACA;MED14;PRKCA;AKT3;KAT2B;SLC16A10;MAPK1;SLCO1C1;MED30;FXYD2;PLCB4;MTOR;SLC16A2
